MarketCap,Date
0.0,2021-06-22
0.0,2021-06-23
0.0,2021-06-24
0.0,2021-06-25
0.0,2021-06-26
0.0,2021-06-27
0.0,2021-06-28
523306.2031918313,2021-06-29
516183.79368902766,2021-06-30
476815.3660833231,2021-07-01
482425.3181013499,2021-07-02
495397.883955326,2021-07-03
514765.0966239454,2021-07-04
530496.8120420342,2021-07-05
638285.0859096105,2021-07-06
801332.0475279248,2021-07-07
762942.5648029114,2021-07-08
652319.8251579256,2021-07-09
621084.0436024717,2021-07-10
637204.2391262614,2021-07-11
743656.7436072462,2021-07-12
751933.196276694,2021-07-13
743295.7269156051,2021-07-14
830215.2225304223,2021-07-15
840241.3290598573,2021-07-16
1072403.100254953,2021-07-17
1674330.074394897,2021-07-18
1348956.1212452417,2021-07-19
965822.1087157668,2021-07-20
1218254.377084004,2021-07-21
1087881.2003242753,2021-07-22
1124774.7011987786,2021-07-23
1243275.8724340785,2021-07-24
1604887.7116145638,2021-07-25
1600917.2966662738,2021-07-26
1334127.4201227883,2021-07-27
1432140.3772272926,2021-07-28
1376514.3626590634,2021-07-29
1291544.4156380116,2021-07-30
2216273.49201676,2021-07-31
2427329.7576890406,2021-08-01
2603336.7429162697,2021-08-02
2568289.578696136,2021-08-03
2842196.021839952,2021-08-04
3369182.4875517124,2021-08-05
3854653.303165898,2021-08-06
3576311.76497418,2021-08-07
3996503.199399993,2021-08-08
4720044.847192885,2021-08-09
5960300.942051824,2021-08-10
5073856.315005168,2021-08-11
5159234.730848104,2021-08-12
5191521.226231086,2021-08-13
6197340.550629779,2021-08-14
6188055.511774799,2021-08-15
5594434.874970767,2021-08-16
6467670.6701614885,2021-08-17
5580361.539892993,2021-08-18
6254627.818598562,2021-08-19
6095528.395840833,2021-08-20
7330149.228956719,2021-08-21
7913511.513784839,2021-08-22
8733161.586595152,2021-08-23
10793447.05585941,2021-08-24
9277898.417158961,2021-08-25
10518382.35901256,2021-08-26
9255522.461928882,2021-08-27
9837310.577324463,2021-08-28
10251866.417337265,2021-08-29
11090798.349226875,2021-08-30
10808952.529037576,2021-08-31
10822458.79863995,2021-09-01
10472151.848115131,2021-09-02
9549793.085715506,2021-09-03
8791452.151986998,2021-09-04
7867012.738604966,2021-09-05
6607495.75824576,2021-09-06
8272761.039812017,2021-09-07
7056111.367841446,2021-09-08
7703880.394973575,2021-09-09
6941153.721843425,2021-09-10
6112647.677615675,2021-09-11
6790682.19900396,2021-09-12
7273004.825641985,2021-09-13
6069804.106458474,2021-09-14
7192420.817704212,2021-09-15
6714660.470738008,2021-09-16
5479211.23487128,2021-09-17
6211779.845735378,2021-09-18
8586037.64582226,2021-09-19
8379735.793820037,2021-09-20
7134334.032134538,2021-09-21
6098114.368128434,2021-09-22
7036063.104010488,2021-09-23
7284293.38670455,2021-09-24
6571172.830300861,2021-09-25
6360381.746337944,2021-09-26
6211350.9504385125,2021-09-27
5984614.548997753,2021-09-28
5269317.441036083,2021-09-29
5245782.32928946,2021-09-30
6372035.013159744,2021-10-01
6016623.606980629,2021-10-02
5709940.518997023,2021-10-03
5761480.716372969,2021-10-04
4837012.891541666,2021-10-05
4996445.111949416,2021-10-06
4818604.099624572,2021-10-07
4308794.380689912,2021-10-08
4480245.374993942,2021-10-09
4754195.717898992,2021-10-10
4336539.1792457,2021-10-11
4438663.916926053,2021-10-12
4237352.336801505,2021-10-13
4474635.2187237125,2021-10-14
4024120.9925870826,2021-10-15
3341396.530874642,2021-10-16
3586945.3608848834,2021-10-17
3637238.666626177,2021-10-18
4031095.112133508,2021-10-19
4215098.663855899,2021-10-20
4072635.965241641,2021-10-21
3929310.422863279,2021-10-22
3899986.6980199874,2021-10-23
3994979.5355306803,2021-10-24
3047482.2197170067,2021-10-25
2782063.987227829,2021-10-26
2715150.417654862,2021-10-27
2566365.267343034,2021-10-28
2720712.23770466,2021-10-29
2663081.273826351,2021-10-30
2502190.7141278926,2021-10-31
2399584.1341316216,2021-11-01
2371544.889612177,2021-11-02
2219127.239671132,2021-11-03
2362700.214645965,2021-11-04
2357946.409453775,2021-11-05
2379054.5280072303,2021-11-06
2151846.9086151123,2021-11-07
2221169.899645992,2021-11-08
2180894.2866710355,2021-11-09
2110942.122067533,2021-11-10
2044242.391184247,2021-11-11
1987897.33415699,2021-11-12
1766197.0591178231,2021-11-13
1824927.2156616945,2021-11-14
1718240.747969741,2021-11-15
1784883.3743426197,2021-11-16
1668155.4409840095,2021-11-17
1626334.5208952236,2021-11-18
1575620.9788598476,2021-11-19
1614502.645489608,2021-11-20
1653020.6274094367,2021-11-21
1650278.7026173351,2021-11-22
1609144.1773835302,2021-11-23
1513178.986111448,2021-11-24
1395735.498388576,2021-11-25
1422088.4807373567,2021-11-26
1202320.7408949963,2021-11-27
1164836.2377489528,2021-11-28
