MarketCap,Date
1801969.614820558,2020-12-02
1801969.614820558,2020-12-03
1382131.570881958,2020-12-04
1285208.5151433505,2020-12-05
1300265.382212766,2020-12-06
1002046.9551670755,2020-12-07
1121221.2167354538,2020-12-08
1523845.0421324393,2020-12-09
2158249.8065651525,2020-12-10
2185526.216368541,2020-12-11
2090625.9576871481,2020-12-12
2756004.364338383,2020-12-13
2562683.377583736,2020-12-14
2771002.949975062,2020-12-15
2557559.096976195,2020-12-16
3364081.2675403403,2020-12-17
3046611.327586297,2020-12-18
3133036.9384919503,2020-12-19
2950491.0377110974,2020-12-20
2963940.2706179726,2020-12-21
2743128.7752800966,2020-12-22
2794211.1012782487,2020-12-23
2485509.249559193,2020-12-24
2439003.4192921105,2020-12-25
2379588.154787668,2020-12-26
1908190.7898612262,2020-12-27
1987166.4316537322,2020-12-28
2007247.6097220387,2020-12-29
1793316.5787826965,2020-12-30
1836035.4232017144,2020-12-31
1819291.3597040598,2021-01-01
1637567.456085017,2021-01-02
1774316.173977642,2021-01-03
2033925.0694773209,2021-01-04
1931275.1273759168,2021-01-05
2411458.1972365547,2021-01-06
2902726.5696453652,2021-01-07
2616218.8949227524,2021-01-08
2496892.3450437402,2021-01-09
2788179.2392208236,2021-01-10
2758646.3305690773,2021-01-11
2437935.6256323513,2021-01-12
2803683.9934707144,2021-01-13
2726290.907049035,2021-01-14
2981272.755513573,2021-01-15
3179097.158697287,2021-01-16
3474516.31167885,2021-01-17
4782719.337630087,2021-01-18
5706879.500977819,2021-01-19
7054169.767893661,2021-01-20
6543867.970177101,2021-01-21
5306016.167757003,2021-01-22
7377015.359596365,2021-01-23
8273664.361891817,2021-01-24
7905769.400764769,2021-01-25
7925139.990981351,2021-01-26
8631797.270772768,2021-01-27
7507332.430104157,2021-01-28
7637117.788134178,2021-01-29
7966403.3750333935,2021-01-30
7498396.383693303,2021-01-31
6496930.725222515,2021-02-01
7393944.376994336,2021-02-02
8323682.968990444,2021-02-03
8441941.82178861,2021-02-04
7858825.222555851,2021-02-05
8550678.439070245,2021-02-06
9223491.368948337,2021-02-07
8919924.537079582,2021-02-08
10184551.614596095,2021-02-09
12219553.204959393,2021-02-10
15485500.154452143,2021-02-11
18919421.419302996,2021-02-12
19609289.66478292,2021-02-13
18911208.111357946,2021-02-14
20151821.44495988,2021-02-15
20992084.52085445,2021-02-16
21158719.989878226,2021-02-17
23249415.953460976,2021-02-18
25310093.131921463,2021-02-19
27199792.53764662,2021-02-20
26631372.567286864,2021-02-21
26728432.914038412,2021-02-22
24108476.443924423,2021-02-23
20560506.302577414,2021-02-24
21002620.879955284,2021-02-25
19467573.6920308,2021-02-26
18720809.78913649,2021-02-27
18386303.07332194,2021-02-28
17438977.488347962,2021-03-01
23128971.099836703,2021-03-02
27944298.15249768,2021-03-03
31178723.888722654,2021-03-04
29310050.594339952,2021-03-05
30701860.605936617,2021-03-06
36809661.938355595,2021-03-07
37367303.29678863,2021-03-08
45582362.52246453,2021-03-09
52946763.481128156,2021-03-10
55857679.65953576,2021-03-11
55180457.454082556,2021-03-12
50397364.124852516,2021-03-13
62724899.81562845,2021-03-14
69709473.28675182,2021-03-15
