MarketCap,Date
51283976.31355975,2021-04-30
51283976.31355975,2021-05-01
45298750.04676168,2021-05-02
43718522.82085145,2021-05-03
38294783.98306047,2021-05-04
34279941.73886215,2021-05-05
34862801.24658403,2021-05-06
34177343.62259335,2021-05-07
34228943.77479213,2021-05-08
36429847.9010176,2021-05-09
34089937.0315144,2021-05-10
34397409.16810537,2021-05-11
33195765.3977941,2021-05-12
32580052.164948873,2021-05-13
30978164.665639125,2021-05-14
31669449.379507177,2021-05-15
32134832.337860227,2021-05-16
31189731.98107555,2021-05-17
31258225.420325126,2021-05-18
31422643.526981674,2021-05-19
27503609.45254295,2021-05-20
26651301.257219724,2021-05-21
26180260.55545915,2021-05-22
23936850.182628274,2021-05-23
21329003.567007504,2021-05-24
20964916.353375178,2021-05-25
20743591.27705264,2021-05-26
20823088.091221593,2021-05-27
20735820.728732597,2021-05-28
20525516.62060676,2021-05-29
19538171.51401784,2021-05-30
19424645.020837586,2021-05-31
17967415.68032132,2021-06-01
17874215.502613977,2021-06-02
17767607.52710243,2021-06-03
18108596.43446063,2021-06-04
18289079.638519764,2021-06-05
18022023.04802879,2021-06-06
17968470.023682404,2021-06-07
18182595.02248202,2021-06-08
17840457.823786993,2021-06-09
17616287.25788297,2021-06-10
17517164.34893719,2021-06-11
15909202.914403053,2021-06-12
15608033.217807522,2021-06-13
15447597.84942642,2021-06-14
13694667.450745987,2021-06-15
13430009.399109028,2021-06-16
13233075.138017688,2021-06-17
13219786.747062298,2021-06-18
12808113.74827815,2021-06-19
12702961.520456536,2021-06-20
12556174.67063452,2021-06-21
11942650.389055906,2021-06-22
11547750.603455355,2021-06-23
11515338.84422879,2021-06-24
11584795.420979336,2021-06-25
11446398.679919157,2021-06-26
11248026.372168304,2021-06-27
11248314.300063727,2021-06-28
11280825.235338248,2021-06-29
11271696.863891227,2021-06-30
11200908.505275428,2021-07-01
11073511.695504587,2021-07-02
10939530.713018054,2021-07-03
10911693.99094621,2021-07-04
10867206.951947523,2021-07-05
10776324.689964987,2021-07-06
10678423.818520276,2021-07-07
10703805.702276293,2021-07-08
10711339.163602155,2021-07-09
10616243.583386343,2021-07-10
10644556.61753017,2021-07-11
10573422.909136938,2021-07-12
10506274.312286558,2021-07-13
10561070.118141942,2021-07-14
10510731.69110319,2021-07-15
10506161.424273206,2021-07-16
10398656.503337756,2021-07-17
10350015.79124448,2021-07-18
10319769.885093398,2021-07-19
10207011.462691665,2021-07-20
10066362.248244552,2021-07-21
10077286.449213758,2021-07-22
10012372.67087782,2021-07-23
9928003.878429988,2021-07-24
9949912.30354003,2021-07-25
9950491.295748357,2021-07-26
9802138.71932153,2021-07-27
9780977.66513359,2021-07-28
9722605.291053042,2021-07-29
9741767.181158874,2021-07-30
9742326.554579433,2021-07-31
9648027.35502444,2021-08-01
9499271.780245468,2021-08-02
9420574.853909453,2021-08-03
9281044.917676516,2021-08-04
9084744.571921177,2021-08-05
9009783.837309342,2021-08-06
8694971.592560457,2021-08-07
8604016.876481,2021-08-08
8462422.431617664,2021-08-09
8471899.164236913,2021-08-10
8217203.759420968,2021-08-11
9523301.447659772,2021-08-12
9381729.555990726,2021-08-13
10390431.480998028,2021-08-14
11803049.14359381,2021-08-15
12090267.072727023,2021-08-16
13104361.28846521,2021-08-17
12769632.017377123,2021-08-18
12638108.509087484,2021-08-19
12486501.281860147,2021-08-20
12789193.952939823,2021-08-21
12724379.38646331,2021-08-22
12046738.266956672,2021-08-23
11924531.22547955,2021-08-24
11317927.20789508,2021-08-25
11399595.915036025,2021-08-26
11273687.850029845,2021-08-27
10859230.746359942,2021-08-28
11149900.049047763,2021-08-29
11135705.131528847,2021-08-30
11094709.137570083,2021-08-31
11189304.736862496,2021-09-01
11037265.68665462,2021-09-02
11192291.57406848,2021-09-03
11333231.569019346,2021-09-04
11553839.249244666,2021-09-05
11904646.694437543,2021-09-06
13681332.687266663,2021-09-07
14997768.555774875,2021-09-08
14484791.296413304,2021-09-09
14144496.436097937,2021-09-10
13786857.87734155,2021-09-11
14088867.240124632,2021-09-12
13913541.167166993,2021-09-13
13382058.121112768,2021-09-14
13216904.77147164,2021-09-15
13158786.24291487,2021-09-16
13054873.90191888,2021-09-17
12803549.98623272,2021-09-18
12942401.337341495,2021-09-19
12811037.845119888,2021-09-20
12179081.677579908,2021-09-21
11617334.25036815,2021-09-22
11500180.621693943,2021-09-23
11572225.824855728,2021-09-24
10970368.395060457,2021-09-25
11014823.97065361,2021-09-26
10846388.169678302,2021-09-27
10817712.846132305,2021-09-28
10749885.158325976,2021-09-29
10848074.230538554,2021-09-30
10920524.128693547,2021-10-01
11748559.50682037,2021-10-02
11687059.36127327,2021-10-03
11870838.687604377,2021-10-04
11844569.545868117,2021-10-05
11639073.610873617,2021-10-06
11713557.866838465,2021-10-07
11631543.144419285,2021-10-08
11726673.894448182,2021-10-09
11692995.39048426,2021-10-10
11634128.68562813,2021-10-11
11858696.170367427,2021-10-12
11929831.966110025,2021-10-13
11894124.906814497,2021-10-14
11832941.659695858,2021-10-15
11791291.858225707,2021-10-16
11915500.981998065,2021-10-17
11751332.59275253,2021-10-18
11821536.85212733,2021-10-19
11881896.361477347,2021-10-20
12321151.279821962,2021-10-21
12470237.369948678,2021-10-22
12572197.846377263,2021-10-23
12317516.971861584,2021-10-24
12291063.979068356,2021-10-25
12641756.165690582,2021-10-26
12681666.605562273,2021-10-27
12087267.741969366,2021-10-28
12494978.918795232,2021-10-29
12302648.71036928,2021-10-30
12172273.545432458,2021-10-31
11942354.010143384,2021-11-01
11818023.79377692,2021-11-02
11989217.98184586,2021-11-03
11812332.895507446,2021-11-04
11294681.96116392,2021-11-05
11356947.661675273,2021-11-06
11460838.047503643,2021-11-07
12052650.380349668,2021-11-08
12574748.160692057,2021-11-09
12276356.059957203,2021-11-10
12100903.943809396,2021-11-11
12186975.850412516,2021-11-12
12158886.017171908,2021-11-13
12130340.778529467,2021-11-14
11774073.296997193,2021-11-15
11491427.9410088,2021-11-16
11360541.45678256,2021-11-17
11303666.969244003,2021-11-18
11175465.163215505,2021-11-19
11106996.63720655,2021-11-20
11083971.043069405,2021-11-21
10962163.563167218,2021-11-22
10949796.815771243,2021-11-23
10988536.998042917,2021-11-24
10971779.518403605,2021-11-25
10888026.551652297,2021-11-26
10784857.1407067,2021-11-27
10876207.982513903,2021-11-28
10988073.128972994,2021-11-29
10894852.333184285,2021-11-30
11010901.529144982,2021-12-01
11014345.361088578,2021-12-02
11015008.96769969,2021-12-03
11023000.287131192,2021-12-04
10345816.009519503,2021-12-05
10384026.2993246,2021-12-06
10338500.506502757,2021-12-07
10383012.246974742,2021-12-08
10137623.337360328,2021-12-09
10271626.187064245,2021-12-10
10227411.358872987,2021-12-11
10232081.05275861,2021-12-12
10166756.47123117,2021-12-13
10011942.420668675,2021-12-14
10045151.910126224,2021-12-15
9992792.17587562,2021-12-16
10036193.452827094,2021-12-17
9919605.96911586,2021-12-18
10022158.884098375,2021-12-19
9898686.077259738,2021-12-20
9998139.643266877,2021-12-21
10043332.089918844,2021-12-22
10020745.042252017,2021-12-23
9534217.325701403,2021-12-24
9581414.405401453,2021-12-25
9574722.672960715,2021-12-26
9562951.835007483,2021-12-27
9546492.004790587,2021-12-28
9468291.869380487,2021-12-29
9272730.676960384,2021-12-30
9367920.011064142,2021-12-31
9410480.552145272,2022-01-01
9447059.253527602,2022-01-02
9435935.942136582,2022-01-03
9465852.671702297,2022-01-04
9538226.988394462,2022-01-05
9431659.966414824,2022-01-06
9393424.753586242,2022-01-07
9365900.088723512,2022-01-08
9284878.802087508,2022-01-09
9229980.586200833,2022-01-10
9222605.010230783,2022-01-11
9200260.992099883,2022-01-12
9224819.118296836,2022-01-13
9200118.590676306,2022-01-14
9195211.119220937,2022-01-15
9207568.83037092,2022-01-16
9212184.142213397,2022-01-17
9299238.04938069,2022-01-18
9185728.544401785,2022-01-19
9132576.646299556,2022-01-20
9082736.45338184,2022-01-21
8855826.742807727,2022-01-22
8782800.094140837,2022-01-23
8755523.98589976,2022-01-24
8421417.483617483,2022-01-25
8535972.57097367,2022-01-26
8543634.575003013,2022-01-27
8563868.656817785,2022-01-28
8564495.91087706,2022-01-29
8590304.860799486,2022-01-30
8570528.263124172,2022-01-31
8682272.077795545,2022-02-01
8687315.486191317,2022-02-02
8934487.973789323,2022-02-03
8948273.648110338,2022-02-04
8983667.386214506,2022-02-05
9006174.101586513,2022-02-06
8985128.219194228,2022-02-07
8883005.65131184,2022-02-08
8898906.900983792,2022-02-09
8887132.890497396,2022-02-10
8834037.591004094,2022-02-11
8880060.362328675,2022-02-12
8797958.35090992,2022-02-13
