MarketCap,Date
0.0,2022-08-23
0.0,2022-08-24
0.0,2022-08-25
64036435.239199564,2022-08-26
50793048.558599226,2022-08-27
46385793.855762474,2022-08-28
41116415.42574527,2022-08-29
40382996.07715497,2022-08-30
31384935.520473894,2022-08-31
33573884.685573965,2022-09-01
34172256.278870955,2022-09-02
35065568.838370815,2022-09-03
34213316.91110857,2022-09-04
32226400.039535824,2022-09-05
30984686.730812363,2022-09-06
28395138.744309776,2022-09-07
28004345.452642497,2022-09-08
27821107.67142516,2022-09-09
28829436.742021244,2022-09-10
28742109.100808896,2022-09-11
27654442.184201796,2022-09-12
25738225.795213208,2022-09-13
23440280.18287621,2022-09-14
31007742.303481687,2022-09-15
29356638.021488238,2022-09-16
29352202.51621986,2022-09-17
29092162.292303458,2022-09-18
30313801.29682862,2022-09-19
31236612.79393844,2022-09-20
29770871.763933435,2022-09-21
29368430.84594618,2022-09-22
30254615.131100368,2022-09-23
30002095.29836637,2022-09-24
29614231.0898351,2022-09-25
29914416.203882564,2022-09-26
28282202.05239101,2022-09-27
27858057.861671492,2022-09-28
27668243.71204029,2022-09-29
27238665.724852934,2022-09-30
27236648.31917432,2022-10-01
26856603.776189122,2022-10-02
26241991.27530152,2022-10-03
27980612.020659637,2022-10-04
28181078.24851822,2022-10-05
28407768.406395007,2022-10-06
29774745.125269674,2022-10-07
29892003.85721887,2022-10-08
30794565.88916002,2022-10-09
32062963.53427389,2022-10-10
35624549.36652096,2022-10-11
37194215.85052913,2022-10-12
42041874.02787197,2022-10-13
45091656.727628656,2022-10-14
49287174.25535184,2022-10-15
50584258.36764574,2022-10-16
53678621.91440381,2022-10-17
55446072.68417406,2022-10-18
60513455.016261086,2022-10-19
51274612.66355698,2022-10-20
50475134.93072274,2022-10-21
62989077.706770934,2022-10-22
69426309.86745068,2022-10-23
76789577.25357105,2022-10-24
76865953.29117,2022-10-25
85462442.87965263,2022-10-26
101524460.82655142,2022-10-27
83507682.46749534,2022-10-28
97505390.96194763,2022-10-29
88725165.68512174,2022-10-30
84526465.73363352,2022-10-31
83598808.19753642,2022-11-01
89474150.6219513,2022-11-02
90802131.18865873,2022-11-03
96065204.54343799,2022-11-04
111131694.51702729,2022-11-05
110884522.54247968,2022-11-06
101630429.77838194,2022-11-07
97796750.94003348,2022-11-08
76688358.10511918,2022-11-09
50539451.61759168,2022-11-10
65684527.13508805,2022-11-11
60447345.40257126,2022-11-12
60150145.24942741,2022-11-13
58969327.10662226,2022-11-14
61345519.27240884,2022-11-15
64055748.11726732,2022-11-16
63197241.36551306,2022-11-17
63538287.50490374,2022-11-18
70126103.41875136,2022-11-19
75178335.25077023,2022-11-20
70209394.03327811,2022-11-21
63617416.8082767,2022-11-22
63966879.72936781,2022-11-23
67990980.85525574,2022-11-24
71188437.98774225,2022-11-25
71252552.91051668,2022-11-26
70212499.16534835,2022-11-27
68968199.08835317,2022-11-28
65079164.43657344,2022-11-29
65731412.86735472,2022-11-30
67426618.13847841,2022-12-01
64905712.43093546,2022-12-02
65244155.32275323,2022-12-03
60520633.432399884,2022-12-04
59946470.11243748,2022-12-05
58638324.367250174,2022-12-06
56416226.63409857,2022-12-07
53291681.819457576,2022-12-08
53613039.175246,2022-12-09
53534638.91908674,2022-12-10
53712477.9703314,2022-12-11
53216769.80027168,2022-12-12
52586556.3349346,2022-12-13
52082252.839487806,2022-12-14
51424653.42538819,2022-12-15
49943410.93784114,2022-12-16
44194442.47329145,2022-12-17
44043599.90699768,2022-12-18
42805387.88335335,2022-12-19
45295554.83018024,2022-12-20
45237728.55504012,2022-12-21
43678958.79499547,2022-12-22
43983389.81391864,2022-12-23
44631727.26715507,2022-12-24
44115508.48603691,2022-12-25
43728974.93638085,2022-12-26
42692354.66680265,2022-12-27
37596098.403760366,2022-12-28
36743645.196004264,2022-12-29
36811452.48147813,2022-12-30
35269191.72165005,2022-12-31
33164237.202461556,2023-01-01
28104062.7955841,2023-01-02
31330986.55313483,2023-01-03
36955528.22791174,2023-01-04
43655480.40655969,2023-01-05
41687538.689735435,2023-01-06
41672157.89259957,2023-01-07
41160165.25221702,2023-01-08
40634518.42321048,2023-01-09
42691923.79075853,2023-01-10
42815463.36474765,2023-01-11
43609553.54450196,2023-01-12
48008476.19310022,2023-01-13
49496878.89061286,2023-01-14
53138993.996598795,2023-01-15
50881348.185596205,2023-01-16
50621010.139880456,2023-01-17
46360099.668417856,2023-01-18
46446049.20177255,2023-01-19
60809379.42912401,2023-01-20
76834335.02188314,2023-01-21
76504055.98287249,2023-01-22
74050043.10426489,2023-01-23
75997460.11200237,2023-01-24
91015820.84212734,2023-01-25
148732692.6500305,2023-01-26
137775550.96786144,2023-01-27
171355719.23147622,2023-01-28
165977016.57417384,2023-01-29
189369585.75897235,2023-01-30
165804205.98446804,2023-01-31
174905110.82654813,2023-02-01
219251704.35055408,2023-02-02
211852949.1830557,2023-02-03
235633541.4781263,2023-02-04
264904006.24016184,2023-02-05
233907261.97439557,2023-02-06
263094204.8347051,2023-02-07
311619047.0466264,2023-02-08
265223639.566173,2023-02-09
218928365.6238581,2023-02-10
233122372.6044477,2023-02-11
217638227.28389084,2023-02-12
226797949.5434939,2023-02-13
213951057.6024777,2023-02-14
179903373.18343896,2023-02-15
218763291.31558976,2023-02-16
193122049.20019802,2023-02-17
211094475.96853715,2023-02-18
187853608.4964082,2023-02-19
196843296.00836134,2023-02-20
223523782.69675943,2023-02-21
206581098.83746564,2023-02-22
218298786.60011747,2023-02-23
218614798.05715767,2023-02-24
200596780.03571066,2023-02-25
179746152.43004876,2023-02-26
190286301.08946767,2023-02-27
191697133.3933699,2023-02-28
178698810.8550794,2023-03-01
199109019.21100384,2023-03-02
172784611.08012897,2023-03-03
157354137.4658875,2023-03-04
153861914.57676014,2023-03-05
158721023.52503726,2023-03-06
153229431.41977674,2023-03-07
150178564.4809897,2023-03-08
133082103.83731891,2023-03-09
127292113.75173885,2023-03-10
127745809.02581821,2023-03-11
116884182.84277374,2023-03-12
126575305.15129785,2023-03-13
138843963.05006322,2023-03-14
146413462.95105815,2023-03-15
131686892.69819039,2023-03-16
140874418.30820918,2023-03-17
157661959.37000048,2023-03-18
