MarketCap,Date
0.0,2021-03-03
0.0,2021-03-04
0.0,2021-03-05
0.0,2021-03-06
11920619.779542753,2021-03-07
27437794.123880163,2021-03-08
24567232.742824275,2021-03-09
21964323.17374495,2021-03-10
19031032.132785413,2021-03-11
19613872.39565714,2021-03-12
21007760.36132172,2021-03-13
25101654.23214874,2021-03-14
25862446.809820127,2021-03-15
22891440.74769772,2021-03-16
22729357.831038274,2021-03-17
22604329.507304113,2021-03-18
23592398.210984226,2021-03-19
27363396.82345716,2021-03-20
27076103.52127211,2021-03-21
23447533.41008183,2021-03-22
22677947.438906495,2021-03-23
21837207.973947864,2021-03-24
16065415.762287345,2021-03-25
17576311.341231894,2021-03-26
19439105.303516444,2021-03-27
19175910.739673533,2021-03-28
17426877.238565367,2021-03-29
16887924.146925725,2021-03-30
16850840.488045678,2021-03-31
18222086.724846687,2021-04-01
16725682.451531716,2021-04-02
18282325.137470197,2021-04-03
16852760.320964105,2021-04-04
16746102.42230388,2021-04-05
18790323.910572648,2021-04-06
19324754.328571327,2021-04-07
17112098.26699118,2021-04-08
17849158.802867867,2021-04-09
16509891.165803578,2021-04-10
17158904.524004575,2021-04-11
15883574.880192604,2021-04-12
16068495.79011337,2021-04-13
14960834.341360098,2021-04-14
14978687.770822218,2021-04-15
13952804.899025058,2021-04-16
13026350.878510207,2021-04-17
13619646.831127694,2021-04-18
12837475.73455296,2021-04-19
14911408.34403791,2021-04-20
18345523.9904748,2021-04-21
18230550.058117576,2021-04-22
18599803.08736159,2021-04-23
17001123.435317863,2021-04-24
15860348.902105605,2021-04-25
15980471.188133847,2021-04-26
17084832.568102825,2021-04-27
17424901.010882538,2021-04-28
18216104.15087052,2021-04-29
16704525.116842907,2021-04-30
16183433.092676526,2021-05-01
17598146.814250868,2021-05-02
17063170.616388895,2021-05-03
22768365.281399652,2021-05-04
20579539.149551816,2021-05-05
25074934.26102523,2021-05-06
27277281.956916288,2021-05-07
24838044.81585894,2021-05-08
27316333.458532456,2021-05-09
27920939.53638665,2021-05-10
27728516.232248463,2021-05-11
28206235.86072582,2021-05-12
28672136.55142202,2021-05-13
25044327.35304531,2021-05-14
26076553.78444298,2021-05-15
24000455.56402467,2021-05-16
22378535.22924972,2021-05-17
21359692.07349863,2021-05-18
21836396.87650779,2021-05-19
16082086.548500862,2021-05-20
17277726.929330174,2021-05-21
15287302.64287475,2021-05-22
14062183.954995846,2021-05-23
11278345.332076283,2021-05-24
13593419.481642758,2021-05-25
14100118.340639045,2021-05-26
15163536.928340798,2021-05-27
13809843.008176122,2021-05-28
12389982.388446802,2021-05-29
11892831.881550461,2021-05-30
11944159.72743392,2021-05-31
13821916.294164397,2021-06-01
13304282.363665532,2021-06-02
13990029.6286217,2021-06-03
15003411.005252903,2021-06-04
14244215.564250587,2021-06-05
13664841.094542667,2021-06-06
13906401.559387894,2021-06-07
13427575.941915933,2021-06-08
12420319.19392556,2021-06-09
12912308.181547452,2021-06-10
22371770.492617343,2021-06-11
20992094.835292935,2021-06-12
21070719.449458912,2021-06-13
21772292.49092047,2021-06-14
22555854.19730779,2021-06-15
22223224.682481058,2021-06-16
19620750.42033731,2021-06-17
19144759.649047635,2021-06-18
