MarketCap,Date
0.0,2021-11-24
0.0,2021-11-25
0.0,2021-11-26
0.0,2021-11-27
0.0,2021-11-28
0.0,2021-11-29
0.0,2021-11-30
0.0,2021-12-01
0.0,2021-12-02
0.0,2021-12-03
0.0,2021-12-04
0.0,2021-12-05
0.0,2021-12-06
0.0,2021-12-07
0.0,2021-12-08
0.0,2021-12-09
0.0,2021-12-10
0.0,2021-12-11
0.0,2021-12-12
0.0,2021-12-13
0.0,2021-12-14
0.0,2021-12-15
0.0,2021-12-16
0.0,2021-12-17
0.0,2021-12-18
0.0,2021-12-19
0.0,2021-12-20
0.0,2021-12-21
0.0,2021-12-22
0.0,2021-12-23
0.0,2021-12-24
0.0,2021-12-25
0.0,2021-12-26
0.0,2021-12-27
0.0,2021-12-28
0.0,2021-12-29
0.0,2021-12-30
0.0,2021-12-31
0.0,2022-01-01
0.0,2022-01-02
0.0,2022-01-03
0.0,2022-01-04
0.0,2022-01-05
0.0,2022-01-06
0.0,2022-01-07
0.0,2022-01-08
0.0,2022-01-09
0.0,2022-01-10
0.0,2022-01-11
0.0,2022-01-12
0.0,2022-01-13
0.0,2022-01-14
0.0,2022-01-15
0.0,2022-01-16
0.0,2022-01-17
0.0,2022-01-18
0.0,2022-01-19
0.0,2022-01-20
0.0,2022-01-21
0.0,2022-01-22
0.0,2022-01-23
0.0,2022-01-24
0.0,2022-01-25
0.0,2022-01-26
0.0,2022-01-27
0.0,2022-01-28
0.0,2022-01-29
0.0,2022-01-30
0.0,2022-01-31
0.0,2022-02-01
0.0,2022-02-02
0.0,2022-02-03
0.0,2022-02-04
0.0,2022-02-05
1675322.2661643154,2022-02-06
1896710.646157521,2022-02-07
1967297.172853698,2022-02-08
1865719.637114285,2022-02-09
2008178.3391073686,2022-02-10
1879043.8893443756,2022-02-11
1714857.412656279,2022-02-12
1832395.8690449786,2022-02-13
1755727.6866111138,2022-02-14
1812579.1767641592,2022-02-15
1950137.4690669316,2022-02-16
2044884.0916118696,2022-02-17
1919206.7850187575,2022-02-18
1884964.6951681299,2022-02-19
1861480.4198764213,2022-02-20
1838463.728153635,2022-02-21
1693666.0995096692,2022-02-22
1726896.0666208183,2022-02-23
1646450.70716544,2022-02-24
1595399.0752895433,2022-02-25
1687654.1552459043,2022-02-26
1669212.7622748497,2022-02-27
1589532.0905213905,2022-02-28
1800743.9130754168,2022-03-01
1857188.0387895205,2022-03-02
