MarketCap,Date
0.0,2021-03-07
0.0,2021-03-08
0.0,2021-03-09
9468558.80190685,2021-03-10
6722211.2794097625,2021-03-11
5927310.163552278,2021-03-12
11671775.098440768,2021-03-13
15720837.763527645,2021-03-14
14368387.760159515,2021-03-15
9864080.619611012,2021-03-16
8435494.586007869,2021-03-17
9661556.693014827,2021-03-18
8972297.450533565,2021-03-19
9545327.562775463,2021-03-20
8914447.295329096,2021-03-21
8566851.741026903,2021-03-22
7797021.5932502495,2021-03-23
7434027.294056193,2021-03-24
6978679.361057919,2021-03-25
7262397.629897086,2021-03-26
9164844.954581767,2021-03-27
14607406.098898392,2021-03-28
13340158.0166092,2021-03-29
14375645.696670797,2021-03-30
14633600.200827168,2021-03-31
14691603.643689482,2021-04-01
14520930.481735852,2021-04-02
16658798.405743934,2021-04-03
14546049.083048172,2021-04-04
12992679.87851973,2021-04-05
13235825.757390672,2021-04-06
13389777.827852203,2021-04-07
11290895.884701509,2021-04-08
11766553.533763504,2021-04-09
10614736.795651272,2021-04-10
11032259.040378192,2021-04-11
10463604.400622552,2021-04-12
10156998.934440307,2021-04-13
9607592.452680219,2021-04-14
10338115.609891182,2021-04-15
11233042.212077705,2021-04-16
10582611.293414654,2021-04-17
9839459.558077123,2021-04-18
9471650.948622115,2021-04-19
9375525.599894349,2021-04-20
10507102.795154203,2021-04-21
10471725.322818536,2021-04-22
10167605.331727251,2021-04-23
9381129.62833484,2021-04-24
8868084.407382917,2021-04-25
8631675.785732105,2021-04-26
8755533.214763751,2021-04-27
9458680.182803616,2021-04-28
9223545.63581427,2021-04-29
8887360.14002758,2021-04-30
8785710.20482271,2021-05-01
9816334.691036656,2021-05-02
9576492.102292908,2021-05-03
11531710.574615924,2021-05-04
11393092.072889429,2021-05-05
11506808.575443046,2021-05-06
11037821.842965154,2021-05-07
10586320.293791495,2021-05-08
11755336.7577244,2021-05-09
11715869.474088248,2021-05-10
12443278.293910595,2021-05-11
12317028.825907305,2021-05-12
11895109.754009852,2021-05-13
11072608.982050763,2021-05-14
7104617.805600986,2021-05-15
5439015.705498631,2021-05-16
4136891.631585447,2021-05-17
4833219.426850263,2021-05-18
6000364.58438489,2021-05-19
3894551.778153785,2021-05-20
3947325.1440459797,2021-05-21
3103967.012419095,2021-05-22
3020159.212468768,2021-05-23
2989404.329579817,2021-05-24
4334959.740190403,2021-05-25
5257105.498082699,2021-05-26
5572312.167968062,2021-05-27
4438817.469967793,2021-05-28
3395963.111136333,2021-05-29
3100156.391558675,2021-05-30
2915402.058007709,2021-05-31
2884303.742547397,2021-06-01
