MarketCap,Date
5953211.089275431,2023-05-12
5953211.089275431,2023-05-13
5254663.099023845,2023-05-14
5086603.610340708,2023-05-15
5152186.925373846,2023-05-16
4313420.791100828,2023-05-17
3882309.7522243587,2023-05-18
3094434.095688747,2023-05-19
4055604.935913218,2023-05-20
3982412.405069952,2023-05-21
3825491.0332097216,2023-05-22
2821253.0975772464,2023-05-23
2372352.1097467276,2023-05-24
1876073.614729278,2023-05-25
2224310.134153405,2023-05-26
2060033.9384975834,2023-05-27
16520741.26523902,2023-11-30
16520741.26523902,2023-12-01
17433668.067521077,2023-12-02
27159916.127857085,2023-12-03
25445751.312445715,2023-12-04
25631076.26200922,2023-12-05
181289608.46663922,2023-12-06
108023602.01549478,2023-12-07
86506749.423947,2023-12-08
119766328.56221029,2023-12-09
113303309.98778914,2023-12-10
102884002.41955262,2023-12-11
95084981.5061041,2023-12-12
63590828.90106091,2023-12-13
14663340.47647221,2023-12-14
14027361.563918775,2023-12-15
13565333.72575089,2023-12-16
23690862.19155052,2023-12-17
14350005.535648594,2023-12-18
23946024.17127335,2023-12-19
73444040.01620616,2023-12-20
52493732.068325184,2023-12-21
8448545.775805615,2023-12-22
11016297.599813433,2023-12-23
11334194.605538985,2023-12-24
44138385.892901435,2023-12-25
9628254.50417979,2023-12-26
32463308.94915198,2023-12-27
26563561.172381774,2023-12-28
43470154.02172038,2023-12-29
39931463.49217131,2023-12-30
29820069.368756354,2023-12-31
29798324.86297382,2024-01-01
29829822.56307522,2024-01-02
29834438.867895585,2024-01-03
29841210.975131683,2024-01-04
26525175.23338349,2024-01-05
26535491.92682575,2024-01-06
24712130.312677458,2024-01-07
12837254.987516526,2024-01-08
4929126.633369918,2024-01-09
5351397.779362328,2024-01-10
5509314.972146006,2024-01-11
6573530.206239618,2024-01-12
5436824.626139246,2024-01-13
8303248.051646281,2024-01-14
5891764.824527709,2024-01-15
4454039.207811047,2024-01-16
4835063.475729673,2024-01-17
4735253.778436564,2024-01-18
4213347.636075371,2024-01-19
3807573.3868158674,2024-01-20
3831656.265724896,2024-01-21
3592669.9516555513,2024-01-22
3480910.9546238245,2024-01-23
3410945.132519171,2024-01-24
3530234.113529319,2024-01-25
3468743.1531982026,2024-01-26
3825483.395115354,2024-01-27
3967649.031227469,2024-01-28
4314240.92111292,2024-01-29
3960639.136905108,2024-01-30
3495348.851807169,2024-01-31
4412098.660058082,2024-02-01
4300823.12870087,2024-02-02
4248518.016426743,2024-02-03
3604403.727142237,2024-02-04
3704096.134308135,2024-02-05
3824898.3172163945,2024-02-06
3369895.6952477647,2024-02-07
8782967.620765632,2024-02-08
3425411.023260992,2024-02-09
3802110.3585379384,2024-02-10
3631287.8182343342,2024-02-11
3540957.0292980704,2024-02-12
3510952.906165381,2024-02-13
3335205.683169998,2024-02-14
2939949.4387085843,2024-02-15
3436058.55311737,2024-02-16
2240692.4563530087,2024-02-17
2810629.9130446445,2024-02-18
3271122.5809853957,2024-02-19
3081029.023283062,2024-02-20
3039342.752671281,2024-02-21
3042399.8015808747,2024-02-22
3153946.9883286604,2024-02-23
2735341.0810019113,2024-02-24
2913083.917382522,2024-02-25
2997175.7054137373,2024-02-26
1862835.9665219167,2024-02-27
2204870.2158159367,2024-02-28
3469641.1413798644,2024-02-29
2900451.171729882,2024-03-01
2666097.3344746837,2024-03-02
3064649.043826902,2024-03-03
2834327.23684937,2024-03-04
3677883.3396289865,2024-03-05
2523153.4631032925,2024-03-06
3361795.0403351644,2024-03-07
2324365.82020721,2024-03-08
2703599.267236243,2024-03-09
2446088.0862737615,2024-03-10
2456436.6589404917,2024-03-11
3080880.412644722,2024-03-12
3673314.608245086,2024-03-13
2923946.9086902104,2024-03-14
3007918.5622999,2024-03-15
2358132.179204069,2024-03-16
2258942.7044695644,2024-03-17
2385426.0429831427,2024-03-18
2696557.0625812663,2024-03-19
2271565.2206848417,2024-03-20
2288661.5469609634,2024-03-21
844291.1660195399,2024-03-22
2114900.483725999,2024-03-23
1749341.3074959612,2024-03-24
1945459.3776220845,2024-03-25
1970584.203930615,2024-03-26
