MarketCap,Date
0.0,2021-05-28
0.0,2021-05-29
0.0,2021-05-30
0.0,2021-05-31
0.0,2021-06-01
0.0,2021-06-02
0.0,2021-06-03
0.0,2021-06-04
0.0,2021-06-05
0.0,2021-06-06
0.0,2021-06-07
0.0,2021-06-08
0.0,2021-06-09
0.0,2021-06-10
0.0,2021-06-11
0.0,2021-06-12
0.0,2021-06-13
0.0,2021-06-14
0.0,2021-06-15
0.0,2021-06-16
0.0,2021-06-17
0.0,2021-06-18
0.0,2021-06-19
0.0,2021-06-20
0.0,2021-06-21
0.0,2021-06-22
0.0,2021-06-23
0.0,2021-06-24
0.0,2021-06-25
0.0,2021-06-26
0.0,2021-06-27
0.0,2021-06-28
0.0,2021-06-29
0.0,2021-06-30
0.0,2021-07-01
0.0,2021-07-02
0.0,2021-07-03
0.0,2021-07-04
0.0,2021-07-05
0.0,2021-07-06
0.0,2021-07-07
0.0,2021-07-08
0.0,2021-07-09
0.0,2021-07-10
0.0,2021-07-11
0.0,2021-07-12
0.0,2021-07-13
0.0,2021-07-14
0.0,2021-07-15
0.0,2021-07-16
0.0,2021-07-17
0.0,2021-07-18
0.0,2021-07-19
0.0,2021-07-20
0.0,2021-07-21
0.0,2021-07-22
0.0,2021-07-23
0.0,2021-07-24
0.0,2021-07-25
0.0,2021-07-26
0.0,2021-07-27
0.0,2021-07-28
0.0,2021-07-29
0.0,2021-07-30
0.0,2021-07-31
0.0,2021-08-01
0.0,2021-08-02
0.0,2021-08-03
0.0,2021-08-04
0.0,2021-08-05
0.0,2021-08-06
0.0,2021-08-07
0.0,2021-08-08
0.0,2021-08-09
0.0,2021-08-10
0.0,2021-08-11
0.0,2021-08-12
0.0,2021-08-13
0.0,2021-08-14
0.0,2021-08-15
0.0,2021-08-16
1104050.2316626897,2021-08-17
1094908.9937463459,2021-08-18
1112579.3071628956,2021-08-19
1043955.6245774032,2021-08-20
1209359.2014547065,2021-08-21
1229391.2791960826,2021-08-22
1258063.8239884407,2021-08-23
1245574.7945761727,2021-08-24
1080790.3213545713,2021-08-25
1090122.9396397206,2021-08-26
1061301.8667454645,2021-08-27
1249120.3988797572,2021-08-28
1150421.617525262,2021-08-29
886106.3955790969,2021-08-30
896810.7215563671,2021-08-31
1003531.8605955968,2021-09-01
1072531.8926760494,2021-09-02
1130461.3060813476,2021-09-03
983292.2813370994,2021-09-04
1195549.142962237,2021-09-05
1023285.8987223315,2021-09-06
922851.0328606456,2021-09-07
874529.6729175431,2021-09-08
700928.6917552399,2021-09-09
824346.5036625903,2021-09-10
730221.617789801,2021-09-11
932085.1506936569,2021-09-12
996699.5343970507,2021-09-13
884700.534948149,2021-09-14
903805.570991655,2021-09-15
965342.8564760967,2021-09-16
975358.2332200735,2021-09-17
991728.2036509997,2021-09-18
942717.566232478,2021-09-19
867852.0477296404,2021-09-20
783382.3280765583,2021-09-21
735491.0445039963,2021-09-22
753849.9213603672,2021-09-23
784302.0271700494,2021-09-24
883640.3453487396,2021-09-25
863039.4077044977,2021-09-26
807608.2662924087,2021-09-27
838191.0490756485,2021-09-28
761733.521076724,2021-09-29
743350.3173875962,2021-09-30
807803.881751395,2021-10-01
805573.9295473734,2021-10-02
868535.7062880415,2021-10-03
879358.1550662492,2021-10-04
771644.0795864572,2021-10-05
806302.5402095428,2021-10-06
802664.1918996047,2021-10-07
798018.7690054302,2021-10-08
762618.2961137439,2021-10-09
784571.4232844055,2021-10-10
766255.8930353513,2021-10-11
782958.1979744053,2021-10-12
757385.426690547,2021-10-13
771373.721214099,2021-10-14
826118.326070335,2021-10-15
789719.1501100858,2021-10-16
1228551.276599156,2021-10-17
808087.0523868005,2021-10-18
742213.3485238286,2021-10-19
697983.8520092483,2021-10-20
675900.0492209833,2021-10-21
715104.0691173574,2021-10-22
843572.037157205,2021-10-23
849852.7931714226,2021-10-24
927425.7015100777,2021-10-25
798623.2256282924,2021-10-26
874217.9166587765,2021-10-27
875351.4576386068,2021-10-28
897779.3748795977,2021-10-29
891399.8988693316,2021-10-30
819523.8649321317,2021-10-31
765209.4756712371,2021-11-01
756372.0240397549,2021-11-02
842495.9053835961,2021-11-03
845399.0783242438,2021-11-04
829633.6919591781,2021-11-05
808135.1720010586,2021-11-06
869343.1705076492,2021-11-07
988476.6518275085,2021-11-08
1030988.1692347386,2021-11-09
856104.1466874458,2021-11-10
823265.1766208825,2021-11-11
826929.6787853402,2021-11-12
828711.2937629083,2021-11-13
2127047.5428038663,2021-11-14
1883312.652377755,2021-11-15
1229522.2196931487,2021-11-16
1133133.632458755,2021-11-17
884587.1969955385,2021-11-18
734609.9546827177,2021-11-19
821984.4186608888,2021-11-20
928000.0680397234,2021-11-21
787403.9741226418,2021-11-22
769639.1741423076,2021-11-23
816737.4706416279,2021-11-24
773941.1298274554,2021-11-25
872042.2832505346,2021-11-26
802917.8571320676,2021-11-27
750128.2359188285,2021-11-28
786391.2350374566,2021-11-29
827622.4392724056,2021-11-30
853683.7059837808,2021-12-01
907087.4601909419,2021-12-02
944709.1334749717,2021-12-03
927730.3137868252,2021-12-04
942516.2807608638,2021-12-05
1035945.3562985931,2021-12-06
1004047.8218019019,2021-12-07
1017129.8962133069,2021-12-08
1018249.9871693491,2021-12-09
1034950.994080865,2021-12-10
1043830.5145963648,2021-12-11
845189.4153215998,2021-12-12
840920.202095396,2021-12-13
648447.0690026559,2021-12-14
649524.8660323761,2021-12-15
436854.6310423681,2021-12-16
687458.924028986,2021-12-17
632515.5086073013,2021-12-18
664697.0329602569,2021-12-19
944716.3010105966,2021-12-20
954002.9788023158,2021-12-21
985952.2540682754,2021-12-22
946303.5356883443,2021-12-23
953804.3953566336,2021-12-24
826790.6295749266,2021-12-25
844870.5725606411,2021-12-26
779105.0755480491,2021-12-27
813066.7378079699,2021-12-28
790247.1995096753,2021-12-29
736976.8241967343,2021-12-30
757804.1496336958,2021-12-31
767455.208002307,2022-01-01
783949.7347498669,2022-01-02
623710.7911880459,2022-01-03
620432.3653281454,2022-01-04
911708.1672935528,2022-01-05
766308.9170704109,2022-01-06
994100.9725722414,2022-01-07
934612.3594123634,2022-01-08
928124.8159951617,2022-01-09
867454.3239687531,2022-01-10
716398.1349720183,2022-01-11
740030.2322659476,2022-01-12
790835.9954373275,2022-01-13
737051.7454596846,2022-01-14
749487.394839673,2022-01-15
755041.5784890929,2022-01-16
799481.5956735181,2022-01-17
1080592.3382045978,2022-01-18
935249.3056643126,2022-01-19
883863.5878895303,2022-01-20
811579.8807845719,2022-01-21
819605.9017011344,2022-01-22
967791.9468018933,2022-01-23
768007.1186852391,2022-01-24
889298.6301022109,2022-01-25
881035.6660432167,2022-01-26
780803.1206457637,2022-01-27
769881.9435335281,2022-01-28
785561.6094875904,2022-01-29
755515.9071355734,2022-01-30
724856.0184465526,2022-01-31
732222.5360822524,2022-02-01
735582.2877974528,2022-02-02
733730.2646488112,2022-02-03
744798.1212958826,2022-02-04
739505.4600737037,2022-02-05
839160.6746567043,2022-02-06
822485.3946571191,2022-02-07
865517.9624645341,2022-02-08
853096.781833936,2022-02-09
803358.7683954593,2022-02-10
657148.474968762,2022-02-11
631781.2325471643,2022-02-12
640565.8092629669,2022-02-13
729880.6812972877,2022-02-14
639578.4551929914,2022-02-15
651152.0426742532,2022-02-16
722885.0954506984,2022-02-17
768027.223509181,2022-02-18
747979.3888218075,2022-02-19
797162.5580367029,2022-02-20
870880.0272239777,2022-02-21
750557.3682032451,2022-02-22
752989.6959005435,2022-02-23
788693.5776797743,2022-02-24
849957.1326221701,2022-02-25
824892.1810889037,2022-02-26
826806.2019756773,2022-02-27
803839.1343655515,2022-02-28
894652.6016485828,2022-03-01
687703.7806120493,2022-03-02
1081725.3238811134,2022-03-03
768094.6372703856,2022-03-04
689822.1415480762,2022-03-05
647469.0109067342,2022-03-06
628841.5795017161,2022-03-07
616871.957539069,2022-03-08
629252.7396735011,2022-03-09
659494.5880276775,2022-03-10
697099.5455313397,2022-03-11
762549.1640911759,2022-03-12
793701.9366169501,2022-03-13
790544.8040671081,2022-03-14
700178.8262622147,2022-03-15
664326.8914666735,2022-03-16
689441.3842232085,2022-03-17
821738.4544872509,2022-03-18
837437.5912615402,2022-03-19
