MarketCap,Date
0.0,2020-03-31
0.0,2020-04-01
0.0,2020-04-02
0.0,2020-04-03
0.0,2020-04-04
0.0,2020-04-05
0.0,2020-04-06
0.0,2020-04-07
0.0,2020-04-08
0.0,2020-04-09
0.0,2020-04-10
0.0,2020-04-11
0.0,2020-04-12
0.0,2020-04-13
0.0,2020-04-14
0.0,2020-04-15
0.0,2020-04-16
0.0,2020-04-17
0.0,2020-04-18
0.0,2020-04-19
0.0,2020-04-20
0.0,2020-04-21
0.0,2020-04-22
0.0,2020-04-23
0.0,2020-04-24
0.0,2020-04-25
0.0,2020-04-26
0.0,2020-04-27
0.0,2020-04-28
0.0,2020-04-29
0.0,2020-04-30
0.0,2020-05-01
0.0,2020-05-02
0.0,2020-05-03
0.0,2020-05-04
0.0,2020-05-05
0.0,2020-05-06
0.0,2020-05-07
0.0,2020-05-08
0.0,2020-05-09
0.0,2020-05-10
0.0,2020-05-11
0.0,2020-05-12
0.0,2020-05-13
0.0,2020-05-14
0.0,2020-05-15
0.0,2020-05-16
0.0,2020-05-17
0.0,2020-05-18
0.0,2020-05-19
0.0,2020-05-20
0.0,2020-05-21
0.0,2020-05-22
0.0,2020-05-23
0.0,2020-05-24
0.0,2020-05-25
0.0,2020-05-26
0.0,2020-05-27
0.0,2020-05-28
0.0,2020-05-29
0.0,2020-05-30
0.0,2020-05-31
0.0,2020-06-01
0.0,2020-06-02
0.0,2020-06-03
0.0,2020-06-04
0.0,2020-06-05
0.0,2020-06-06
0.0,2020-06-07
0.0,2020-06-08
0.0,2020-06-09
0.0,2020-06-10
0.0,2020-06-11
0.0,2020-06-12
0.0,2020-06-13
0.0,2020-06-14
0.0,2020-06-15
0.0,2020-06-16
0.0,2020-06-17
0.0,2020-06-18
0.0,2020-06-19
0.0,2020-06-20
0.0,2020-06-21
0.0,2020-06-22
0.0,2020-06-23
0.0,2020-06-24
0.0,2020-06-25
0.0,2020-06-26
0.0,2020-06-27
0.0,2020-06-28
0.0,2020-06-29
0.0,2020-06-30
0.0,2020-07-01
0.0,2020-07-02
0.0,2020-07-03
0.0,2020-07-04
0.0,2020-07-05
0.0,2020-07-06
0.0,2020-07-07
0.0,2020-07-08
0.0,2020-07-09
0.0,2020-07-10
0.0,2020-07-11
0.0,2020-07-12
0.0,2020-07-13
0.0,2020-07-14
0.0,2020-07-15
0.0,2020-07-16
0.0,2020-07-17
0.0,2020-07-18
0.0,2020-07-19
0.0,2020-07-20
0.0,2020-07-21
0.0,2020-07-22
0.0,2020-07-23
0.0,2020-07-24
0.0,2020-07-25
0.0,2020-07-26
0.0,2020-07-27
0.0,2020-07-28
0.0,2020-07-29
0.0,2020-07-30
0.0,2020-07-31
0.0,2020-08-01
0.0,2020-08-02
0.0,2020-08-03
0.0,2020-08-04
0.0,2020-08-05
0.0,2020-08-06
0.0,2020-08-07
0.0,2020-08-08
0.0,2020-08-09
0.0,2020-08-10
0.0,2020-08-11
0.0,2020-08-12
0.0,2020-08-13
0.0,2020-08-14
0.0,2020-08-15
0.0,2020-08-16
0.0,2020-08-17
392336220.94601595,2020-08-18
387190992.43730086,2020-08-19
372635246.7843073,2020-08-20
396733985.0930278,2020-08-21
374049849.21030116,2020-08-22
397358810.9123101,2020-08-23
388289437.3927672,2020-08-24
390230815.9012628,2020-08-25
375624205.2006202,2020-08-26
362415255.1062904,2020-08-27
348223723.0760135,2020-08-28
377591313.01179403,2020-08-29
374648193.09621,2020-08-30
373757143.94433594,2020-08-31
366619162.90676427,2020-09-01
357157239.67139095,2020-09-02
367333338.25442964,2020-09-03
304698706.8425234,2020-09-04
313777814.28127635,2020-09-05
273861185.8749723,2020-09-06
299080123.72377396,2020-09-07
292152791.4448561,2020-09-08
276254829.8276061,2020-09-09
309945326.1438461,2020-09-10
326205774.39971024,2020-09-11
321942327.9453947,2020-09-12
326315463.3133213,2020-09-13
314550805.45120555,2020-09-14
321083452.68930393,2020-09-15
303214829.0941493,2020-09-16
292255370.05727094,2020-09-17
282460870.10392725,2020-09-18
295941310.07391447,2020-09-19
318592396.5448027,2020-09-20
296598435.87768364,2020-09-21
271481893.397496,2020-09-22
268429174.6481551,2020-09-23
252186309.37385976,2020-09-24
255124390.29043812,2020-09-25
253978763.29650995,2020-09-26
258021891.22909665,2020-09-27
279550026.1413605,2020-09-28
258417454.78928223,2020-09-29
262765008.90715578,2020-09-30
264290207.93416655,2020-10-01
230866615.17963204,2020-10-02
223461402.25955757,2020-10-03
239858042.81474984,2020-10-04
219369135.85426867,2020-10-05
215285182.81652498,2020-10-06
204543824.07206878,2020-10-07
202587288.7848407,2020-10-08
210150088.61557487,2020-10-09
234021324.27307066,2020-10-10
238690708.07767907,2020-10-11
230451702.25600734,2020-10-12
226570851.1770729,2020-10-13
229156335.8817714,2020-10-14
211418328.04999837,2020-10-15
215739709.3378007,2020-10-16
201260037.4300967,2020-10-17
201636398.22303355,2020-10-18
203965543.7045821,2020-10-19
195469771.05281243,2020-10-20
182468232.29026574,2020-10-21
192124639.17667013,2020-10-22
226761447.2827897,2020-10-23
211910794.89519563,2020-10-24
214866717.65874067,2020-10-25
203797411.11203003,2020-10-26
189624170.81558523,2020-10-27
203137608.09053016,2020-10-28
196475583.0814411,2020-10-29
198687750.6547948,2020-10-30
195347829.93575752,2020-10-31
197354127.65678146,2020-11-01
192169120.21586305,2020-11-02
181632270.60116118,2020-11-03
192163470.66150376,2020-11-04
185900191.97834727,2020-11-05
202900542.11273554,2020-11-06
251968736.7009505,2020-11-07
231911155.5548316,2020-11-08
258988054.89223877,2020-11-09
238751317.3689358,2020-11-10
245410008.8808591,2020-11-11
248875961.12504646,2020-11-12
248952764.46249977,2020-11-13
241117039.3011359,2020-11-14
226362398.86239305,2020-11-15
228896821.42372906,2020-11-16
220789235.05105752,2020-11-17
233895364.4345788,2020-11-18
223549506.20070788,2020-11-19
223312333.25097042,2020-11-20
235939420.63007373,2020-11-21
244028123.9580082,2020-11-22
235685398.74361753,2020-11-23
251247793.65610173,2020-11-24
245720499.94443455,2020-11-25
223070958.88559598,2020-11-26
207804111.16127402,2020-11-27
196902034.64051247,2020-11-28
191890799.57208902,2020-11-29
192017750.28225636,2020-11-30
191739570.67354283,2020-12-01
184277037.73023093,2020-12-02
190000768.22015828,2020-12-03
190276244.57004055,2020-12-04
183279415.71757248,2020-12-05
190336055.92392644,2020-12-06
194145706.0243141,2020-12-07
188768218.30263326,2020-12-08
182151609.01077887,2020-12-09
180228644.10806683,2020-12-10
177398720.19706863,2020-12-11
168876502.80714142,2020-12-12
204371453.20916444,2020-12-13
216301829.52687925,2020-12-14
201931210.89779654,2020-12-15
193698365.03135818,2020-12-16
225311721.2113288,2020-12-17
222405027.11441132,2020-12-18
212311718.41364655,2020-12-19
198972596.69805557,2020-12-20
182220470.563574,2020-12-21
194045077.93970558,2020-12-22
226958309.05111787,2020-12-23
201848948.08426684,2020-12-24
215011832.5435113,2020-12-25
217752023.62412682,2020-12-26
221753470.0729289,2020-12-27
215212184.11030143,2020-12-28
212699333.4401406,2020-12-29
210554928.69621894,2020-12-30
204056249.14445677,2020-12-31
209443419.47735643,2021-01-01
210254913.20827657,2021-01-02
208162249.239931,2021-01-03
206342142.6056097,2021-01-04
242439158.903605,2021-01-05
255461847.27151752,2021-01-06
289438458.252132,2021-01-07
252613257.71475896,2021-01-08
230068558.87093943,2021-01-09
255377338.9700547,2021-01-10
235388901.33414617,2021-01-11
209716285.93943933,2021-01-12
200557357.15576994,2021-01-13
224666280.2416197,2021-01-14
228683093.36841035,2021-01-15
247006870.46411443,2021-01-16
301687144.20919675,2021-01-17
311250394.5135109,2021-01-18
311587812.1859795,2021-01-19
317805796.8081617,2021-01-20
283698229.0453431,2021-01-21
249519623.4521339,2021-01-22
259927927.98122397,2021-01-23
266259048.29097727,2021-01-24
273995805.99139345,2021-01-25
264325120.51005262,2021-01-26
261516125.2763877,2021-01-27
253147302.54509482,2021-01-28
260128515.977187,2021-01-29
245695480.9259958,2021-01-30
240250680.08642185,2021-01-31
241426171.49009,2021-02-01
246851722.37757117,2021-02-02
255065335.39380056,2021-02-03
248196298.16081762,2021-02-04
246285192.30967435,2021-02-05
284535997.02155745,2021-02-06
311898463.9457775,2021-02-07
293988785.85579,2021-02-08
303220797.6727831,2021-02-09
389701195.0503781,2021-02-10
366913168.18478286,2021-02-11
379502597.9141595,2021-02-12
390047321.8012366,2021-02-13
392886025.5237253,2021-02-14
509293583.4073119,2021-02-15
507805229.2297385,2021-02-16
521004269.37359506,2021-02-17
566485168.7503924,2021-02-18
529667047.67928535,2021-02-19
493231406.1114389,2021-02-20
464145382.3583415,2021-02-21
503765116.70550346,2021-02-22
473364045.6563049,2021-02-23
430677770.33474934,2021-02-24
445291880.2557064,2021-02-25
429057164.6435425,2021-02-26
419320538.7675989,2021-02-27
409938588.25413,2021-02-28
392638864.78765506,2021-03-01
449241616.31662476,2021-03-02
553166594.6577588,2021-03-03
560374851.6303346,2021-03-04
541169506.1733822,2021-03-05
520857544.62124795,2021-03-06
514851487.9496003,2021-03-07
529202966.1801224,2021-03-08
530491647.333342,2021-03-09
534293348.9361202,2021-03-10
506393901.2617909,2021-03-11
484068358.3523768,2021-03-12
488266250.4736387,2021-03-13
509628688.9646003,2021-03-14
494131888.68628234,2021-03-15
466416354.2816238,2021-03-16
588758461.7518998,2021-03-17
556735379.9730936,2021-03-18
