MarketCap,Date
122344209.79729757,2020-12-21
122344209.79729757,2020-12-22
19624950.589139923,2020-12-23
23696079.78901064,2020-12-24
22832218.969922673,2020-12-25
20230386.96058403,2020-12-26
18600019.054994483,2020-12-27
17243017.041283365,2020-12-28
13979974.477419505,2020-12-29
10189639.103008099,2020-12-30
13203097.469205903,2020-12-31
10969694.431372289,2021-01-01
10570587.091619533,2021-01-02
9751826.040763313,2021-01-03
9170808.29006572,2021-01-04
10354177.658557711,2021-01-05
13039385.382311536,2021-01-06
11885450.64139144,2021-01-07
11339077.375155678,2021-01-08
10701034.794863556,2021-01-09
12248652.96760347,2021-01-10
11991364.099700527,2021-01-11
11682271.302390335,2021-01-12
13881483.199575242,2021-01-13
14471590.039642956,2021-01-14
13177769.818973195,2021-01-15
13087798.062239824,2021-01-16
13536712.582905116,2021-01-17
18163143.774999335,2021-01-18
18751079.427770708,2021-01-19
18379488.60821076,2021-01-20
20648825.164941512,2021-01-21
22221916.537322603,2021-01-22
24072293.89589379,2021-01-23
27459756.975048814,2021-01-24
28476317.890309073,2021-01-25
23961172.118647322,2021-01-26
21336261.82617047,2021-01-27
18694154.73924635,2021-01-28
25449644.939601257,2021-01-29
22713807.178315323,2021-01-30
22764518.020440456,2021-01-31
21755541.655993026,2021-02-01
23986607.58183489,2021-02-02
26065375.694399133,2021-02-03
30460297.633805633,2021-02-04
32960970.50446637,2021-02-05
31170522.035309874,2021-02-06
29574677.78861443,2021-02-07
29360064.493502323,2021-02-08
30208127.755906515,2021-02-09
40425618.343868196,2021-02-10
39648274.97940342,2021-02-11
49918367.69127351,2021-02-12
61527317.05341994,2021-02-13
68455597.52543952,2021-02-14
61776330.16821958,2021-02-15
57995014.16873357,2021-02-16
63983805.91827132,2021-02-17
60626307.35497499,2021-02-18
78440004.31412798,2021-02-19
70791767.18393652,2021-02-20
65856204.420967214,2021-02-21
67757204.31976287,2021-02-22
59520657.79674884,2021-02-23
54626699.79465928,2021-02-24
51682896.7922248,2021-02-25
49274724.14771116,2021-02-26
53843856.21093134,2021-02-27
48833146.005770385,2021-02-28
43955669.72070948,2021-03-01
52151008.0805725,2021-03-02
60287371.95209013,2021-03-03
59014649.609047145,2021-03-04
55790330.21834943,2021-03-05
65573192.71341967,2021-03-06
62015560.51808076,2021-03-07
63678232.87486668,2021-03-08
65594046.5020411,2021-03-09
74625254.51964754,2021-03-10
65182837.24878181,2021-03-11
68093541.75777617,2021-03-12
61897323.00585,2021-03-13
67860826.084465,2021-03-14
84420984.95020759,2021-03-15
79673897.71357696,2021-03-16
76015688.45891005,2021-03-17
78977596.55527064,2021-03-18
78565364.97986129,2021-03-19
76280917.33482301,2021-03-20
75452154.48990898,2021-03-21
75406825.61053883,2021-03-22
72674204.5838295,2021-03-23
74734364.73452169,2021-03-24
67850832.31564766,2021-03-25
63828955.217142545,2021-03-26
69427711.02922677,2021-03-27
75458710.66254975,2021-03-28
86068162.00496994,2021-03-29
123056933.96543093,2021-03-30
111775792.71105409,2021-03-31
105417300.63003166,2021-04-01
118416473.8699206,2021-04-02
112937720.54406527,2021-04-03
101987309.97751464,2021-04-04
119243439.80972186,2021-04-05
193803943.4119107,2021-04-06
188064493.41489354,2021-04-07
175488540.18444118,2021-04-08
182884232.63348386,2021-04-09
180920184.4023152,2021-04-10
162618040.52958107,2021-04-11
167571645.600237,2021-04-12
156504892.36849,2021-04-13
152980175.4568402,2021-04-14
151071001.27746284,2021-04-15
162721154.56150448,2021-04-16
153828811.39884317,2021-04-17
163086258.03015825,2021-04-18
131107242.88704543,2021-04-19
121970871.09938483,2021-04-20
127274822.3192805,2021-04-21
117266073.70683105,2021-04-22
105853603.811046,2021-04-23
101555326.08496429,2021-04-24
94088108.6977551,2021-04-25
96839965.3780295,2021-04-26
109353135.47966391,2021-04-27
136120126.07013294,2021-04-28
130638194.80113184,2021-04-29
133462990.51769547,2021-04-30
140600776.55723032,2021-05-01
154995426.3411566,2021-05-02
152068695.80869868,2021-05-03
153226789.48174855,2021-05-04
133429427.33218853,2021-05-05
137597495.6803305,2021-05-06
128796879.13990913,2021-05-07
129599053.8841274,2021-05-08
126478049.5808582,2021-05-09
121135075.7221492,2021-05-10
113178486.06455423,2021-05-11
124629531.06455906,2021-05-12
107532485.62365405,2021-05-13
105954926.83540477,2021-05-14
121379783.3882053,2021-05-15
106856548.11498332,2021-05-16
108974148.72894298,2021-05-17
106588096.02005088,2021-05-18
104216715.41569015,2021-05-19
66555039.662464045,2021-05-20
71702194.17858222,2021-05-21
58121771.44040969,2021-05-22
55281876.28167473,2021-05-23
42974961.02309369,2021-05-24
52099498.08371958,2021-05-25
62317346.90045471,2021-05-26
74559922.3152904,2021-05-27
78753229.33880544,2021-05-28
65385540.15680157,2021-05-29
62092233.75711927,2021-05-30
78011471.7225384,2021-05-31
78811771.41615787,2021-06-01
70674413.89966974,2021-06-02
73407278.32101484,2021-06-03
75951138.6597723,2021-06-04
66535722.99005376,2021-06-05
63411385.60757166,2021-06-06
87816456.35115376,2021-06-07
75370738.34830081,2021-06-08
70168946.22949085,2021-06-09
79162260.17530076,2021-06-10
71908119.68975878,2021-06-11
66488201.92586244,2021-06-12
67304188.7463779,2021-06-13
74261291.1233081,2021-06-14
76895502.89302383,2021-06-15
74754550.50905792,2021-06-16
69045229.84247759,2021-06-17
67216760.2557517,2021-06-18
62654005.768869326,2021-06-19
67634664.68533123,2021-06-20
65433638.593661316,2021-06-21
48805901.84937212,2021-06-22
46761637.000086084,2021-06-23
51324133.00112449,2021-06-24
52199864.41050081,2021-06-25
47720088.58300832,2021-06-26
46401140.91525995,2021-06-27
49666406.212517686,2021-06-28
49545229.35592566,2021-06-29
51688560.96973526,2021-06-30
50047222.63369688,2021-07-01
48752909.34304956,2021-07-02
48970065.21780163,2021-07-03
49710215.59535204,2021-07-04
54676609.57992351,2021-07-05
51231631.82676465,2021-07-06
54365706.94355421,2021-07-07
56338203.08224702,2021-07-08
50132820.787277,2021-07-09
51447108.37947261,2021-07-10
49274931.74683649,2021-07-11
50408015.28117327,2021-07-12
47746802.06620045,2021-07-13
48522855.20996101,2021-07-14
49246486.2236682,2021-07-15
53621570.78962169,2021-07-16
46951703.253752716,2021-07-17
44265841.697005734,2021-07-18
42799677.67550561,2021-07-19
39511167.50717559,2021-07-20
36832259.89930965,2021-07-21
38998993.763075806,2021-07-22
41834077.94520338,2021-07-23
41799138.30856773,2021-07-24
42383562.8177658,2021-07-25
46663886.35306561,2021-07-26
44475312.039562844,2021-07-27
44099015.56008095,2021-07-28
46446888.74649384,2021-07-29
47661944.85857659,2021-07-30
47979308.79238922,2021-07-31
48994036.57564767,2021-08-01
47322588.20983459,2021-08-02
50811306.326054186,2021-08-03
53243057.6052185,2021-08-04
53619037.254583225,2021-08-05
61071184.741103165,2021-08-06
60866943.06422703,2021-08-07
62084604.00093412,2021-08-08
56469873.25811254,2021-08-09
