MarketCap,Date
0.0,2021-03-10
0.0,2021-03-11
0.0,2021-03-12
0.0,2021-03-13
0.0,2021-03-14
0.0,2021-03-15
0.0,2021-03-16
0.0,2021-03-17
0.0,2021-03-18
0.0,2021-03-19
0.0,2021-03-20
0.0,2021-03-21
0.0,2021-03-22
0.0,2021-03-23
0.0,2021-03-24
0.0,2021-03-25
0.0,2021-03-26
0.0,2021-03-27
0.0,2021-03-28
0.0,2021-03-29
0.0,2021-03-30
0.0,2021-03-31
0.0,2021-04-01
0.0,2021-04-02
0.0,2021-04-03
0.0,2021-04-04
0.0,2021-04-05
5300903.988267892,2021-04-06
6265765.348728951,2021-04-07
7038907.031640651,2021-04-08
4759604.764690306,2021-04-09
5948446.192712291,2021-04-10
5871582.997157083,2021-04-11
5125142.277039235,2021-04-12
6026637.281094684,2021-04-13
5947308.644888926,2021-04-14
5252419.468221061,2021-04-15
5117801.445361894,2021-04-16
5034319.878051595,2021-04-17
4915428.816736559,2021-04-18
4551112.778705071,2021-04-19
6019812.311441955,2021-04-20
4480053.821977972,2021-04-21
4125985.1149615487,2021-04-22
5098286.431022049,2021-04-23
4259769.71490899,2021-04-24
4492857.913591833,2021-04-25
4342530.516498474,2021-04-26
3937901.865213478,2021-04-27
3900914.421497598,2021-04-28
3093819.380718847,2021-04-29
3568350.9244853933,2021-04-30
3974285.764237697,2021-05-01
3270438.0535720633,2021-05-02
3519909.313010157,2021-05-03
3469245.627107507,2021-05-04
2954764.6312064584,2021-05-05
3249860.789052994,2021-05-06
2905855.2146969736,2021-05-07
2799901.8046335336,2021-05-08
3070473.3715900583,2021-05-09
3226689.0123591013,2021-05-10
3751876.419688693,2021-05-11
3875064.730183706,2021-05-12
3505049.0280689322,2021-05-13
3092865.4085717145,2021-05-14
3494253.7468113285,2021-05-15
3815443.6129650082,2021-05-16
4063683.106578491,2021-05-17
3754704.17573624,2021-05-18
3052759.6331883087,2021-05-19
2962470.618564288,2021-05-20
2781754.0443405216,2021-05-21
2834460.045380077,2021-05-22
4958787.6894426895,2021-05-23
4013089.0323527376,2021-05-24
8011408.302105792,2021-05-25
10682010.399555605,2021-05-26
11161888.001556559,2021-05-27
10456764.746500365,2021-05-28
8163945.768127565,2021-05-29
7982328.567075122,2021-05-30
9213259.023508342,2021-05-31
10539950.340184988,2021-06-01
8550775.597285481,2021-06-02
8833189.386529991,2021-06-03
9163401.909095678,2021-06-04
7270047.95321945,2021-06-05
8031289.581783823,2021-06-06
8437305.19552849,2021-06-07
6589282.858581925,2021-06-08
7113054.71404183,2021-06-09
5984308.604519194,2021-06-10
6050657.307700196,2021-06-11
4912483.745670589,2021-06-12
4752482.950461696,2021-06-13
5560619.403073633,2021-06-14
5987073.8394689495,2021-06-15
9095725.67391108,2021-06-16
5745383.576828036,2021-06-17
5118002.795036651,2021-06-18
5451983.073103258,2021-06-19
4901328.930236769,2021-06-20
4904021.348333811,2021-06-21
5461765.484022643,2021-06-22
4896183.204940962,2021-06-23
5804715.090626513,2021-06-24
5650735.824141375,2021-06-25
7076150.793380485,2021-06-26
7665533.3363628555,2021-06-27
9749025.989669476,2021-06-28
9193973.192134112,2021-06-29
9634392.395159489,2021-06-30
10967221.338787628,2021-07-01
8455037.164750092,2021-07-02
7552834.22813196,2021-07-03
7534735.522772808,2021-07-04
7369057.450398023,2021-07-05
6954498.398958156,2021-07-06
6407452.986194093,2021-07-07
6311881.539886132,2021-07-08
6129360.0351007525,2021-07-09
5921859.860283149,2021-07-10
5679783.07357631,2021-07-11
5673204.215216023,2021-07-12
5376495.329120529,2021-07-13
5212019.561186189,2021-07-14
4905976.6496856855,2021-07-15
4631021.107688417,2021-07-16
4369620.364731404,2021-07-17
4155433.441552535,2021-07-18
4333334.610463766,2021-07-19
3809652.5211431524,2021-07-20
3389295.4671768313,2021-07-21
4302134.649840401,2021-07-22
3838178.1426623566,2021-07-23
3894644.7565359087,2021-07-24
3416203.289804922,2021-07-25
3477251.9999840194,2021-07-26
3424075.687848496,2021-07-27
3430940.8968341383,2021-07-28
3344169.098771262,2021-07-29
3960812.6450071163,2021-07-30
4006982.403755344,2021-07-31
4712574.280024734,2021-08-01
5027329.332751548,2021-08-02
4783580.67955404,2021-08-03
4368354.513214224,2021-08-04
4811763.822146186,2021-08-05
4872172.306913478,2021-08-06
4900728.291943084,2021-08-07
5403485.834317562,2021-08-08
4899407.557867127,2021-08-09
6124814.061420834,2021-08-10
7394519.407142098,2021-08-11
6299681.232655494,2021-08-12
6069374.102855287,2021-08-13
7066124.538997653,2021-08-14
6536954.995444847,2021-08-15
6346288.249341549,2021-08-16
5951554.73415537,2021-08-17
5830873.862360568,2021-08-18
5772322.351393673,2021-08-19
6030373.6966426615,2021-08-20
6482994.813341442,2021-08-21
6008980.160768886,2021-08-22
6227142.123274267,2021-08-23
5911717.760584059,2021-08-24
5527335.870770874,2021-08-25
5767323.051855355,2021-08-26
5515485.822668151,2021-08-27
5478415.726667742,2021-08-28
5604243.100715395,2021-08-29
5310979.081980487,2021-08-30
5507791.904811917,2021-08-31
5823881.575240831,2021-09-01
5914386.938528295,2021-09-02
5673276.661746235,2021-09-03
5724329.939664979,2021-09-04
5861675.260907137,2021-09-05
5827783.742902224,2021-09-06
5474796.393569838,2021-09-07
5739982.482741422,2021-09-08
5580426.42296227,2021-09-09
4502288.531689772,2021-09-10
4103972.879274347,2021-09-11
4489856.158880928,2021-09-12
4486458.861703905,2021-09-13
4313824.631765335,2021-09-14
4950301.388624292,2021-09-15
4621396.56240072,2021-09-16
4349498.351673742,2021-09-17
4190573.685721696,2021-09-18
4641845.323418867,2021-09-19
4757654.760671227,2021-09-20
4236799.159504863,2021-09-21
4050190.6150417076,2021-09-22
4442570.060419228,2021-09-23
4914451.008167379,2021-09-24
4637124.215094761,2021-09-25
4653953.856987024,2021-09-26
5214320.861150677,2021-09-27
5296858.655432116,2021-09-28
5099669.951731569,2021-09-29
5258378.741615419,2021-09-30
4475265.645621614,2021-10-01
4409604.1322864955,2021-10-02
4404195.482928688,2021-10-03
4146297.920686064,2021-10-04
4315591.257367669,2021-10-05
4862685.635840674,2021-10-06
5489693.0968529,2021-10-07
5511103.834568698,2021-10-08
6200675.500345898,2021-10-09
7284483.04536923,2021-10-10
8355792.435842374,2021-10-11
8198487.441343187,2021-10-12
7893677.397330878,2021-10-13
5532948.917871252,2021-10-14
5776680.369003082,2021-10-15
5997837.956173516,2021-10-16
6369643.140071286,2021-10-17
6267307.478209675,2021-10-18
6545439.295512449,2021-10-19
6642946.994013587,2021-10-20
6870721.506941472,2021-10-21
5947470.559476261,2021-10-22
6122928.386994453,2021-10-23
6835122.814172567,2021-10-24
6758520.913751337,2021-10-25
7300654.190991064,2021-10-26
7238337.648135899,2021-10-27
6820379.141172562,2021-10-28
6993362.838426255,2021-10-29
6584672.3148463415,2021-10-30
6401403.908571308,2021-10-31
6042351.031171595,2021-11-01
6153046.5152122555,2021-11-02
6554195.101022799,2021-11-03
7454720.512164196,2021-11-04
7511486.010365087,2021-11-05
7909928.544758023,2021-11-06
7900251.361621031,2021-11-07
9299269.744518049,2021-11-08
10576411.732870415,2021-11-09
11072744.58434307,2021-11-10
11272521.330790294,2021-11-11
9556426.460162917,2021-11-12
9132066.833744753,2021-11-13
9328190.459414953,2021-11-14
9002521.649711918,2021-11-15
8670038.27350437,2021-11-16
8234932.921981027,2021-11-17
8388742.082623122,2021-11-18
8206228.78036011,2021-11-19
9878315.416387878,2021-11-20
11355754.189167015,2021-11-21
11152758.242897123,2021-11-22
9803315.522170821,2021-11-23
9858269.315080523,2021-11-24
9225111.745786628,2021-11-25
10523330.564315919,2021-11-26
9722131.68301973,2021-11-27
9871529.676659677,2021-11-28
12208540.473849185,2021-11-29
12652359.638230933,2021-11-30
12713282.07342899,2021-12-01
11396121.001504924,2021-12-02
11714494.272998523,2021-12-03
11659610.441092951,2021-12-04
10477489.552104304,2021-12-05
11111530.36555229,2021-12-06
11779152.864262896,2021-12-07
11408660.398661938,2021-12-08
10677683.431975417,2021-12-09
9675858.972883636,2021-12-10
9249571.880933648,2021-12-11
9175812.77115556,2021-12-12
9120511.810555924,2021-12-13
7790643.337963165,2021-12-14
8197565.07443372,2021-12-15
