MarketCap,Date
0.0,2021-01-05
0.0,2021-01-06
0.0,2021-01-07
0.0,2021-01-08
0.0,2021-01-09
0.0,2021-01-10
0.0,2021-01-11
0.0,2021-01-12
0.0,2021-01-13
18553772.891243357,2021-01-14
20582994.079194453,2021-01-15
19820624.36507116,2021-01-16
24281715.346142776,2021-01-17
21784370.220143918,2021-01-18
24348957.386298683,2021-01-19
31411430.98188133,2021-01-20
32931398.184355203,2021-01-21
27322303.448146187,2021-01-22
29189993.098688945,2021-01-23
26867005.911019385,2021-01-24
27407597.89264207,2021-01-25
25820542.329776905,2021-01-26
23515302.866973776,2021-01-27
22347956.549442388,2021-01-28
24255073.227200743,2021-01-29
24500564.89558461,2021-01-30
29183140.831341043,2021-01-31
28712550.16640217,2021-02-01
27695758.673212968,2021-02-02
29362762.239879277,2021-02-03
30108054.227951963,2021-02-04
34870392.17435592,2021-02-05
39367260.70993453,2021-02-06
34908402.714895,2021-02-07
33171069.04702611,2021-02-08
41235555.948795006,2021-02-09
42505270.2666279,2021-02-10
44990816.33014727,2021-02-11
51214629.53471298,2021-02-12
65993666.18882452,2021-02-13
66058382.82960827,2021-02-14
88000684.81827466,2021-02-15
90968452.89623183,2021-02-16
97119470.44185379,2021-02-17
95474038.40135385,2021-02-18
90553303.53744346,2021-02-19
78787501.52253139,2021-02-20
76781490.19560738,2021-02-21
75879230.67047024,2021-02-22
70573690.9266192,2021-02-23
62789405.445873804,2021-02-24
62032973.67794653,2021-02-25
59066206.715560526,2021-02-26
53460703.02850482,2021-02-27
56132849.29583634,2021-02-28
50480571.12811717,2021-03-01
60698484.12524279,2021-03-02
58776920.29410308,2021-03-03
57116815.70328502,2021-03-04
52718294.091188915,2021-03-05
39454774.30414665,2021-03-06
35331811.57460662,2021-03-07
31373819.382225275,2021-03-08
31098312.792446833,2021-03-09
32348103.16299953,2021-03-10
30674054.644793697,2021-03-11
32927007.32841223,2021-03-12
36198633.04597119,2021-03-13
37420854.365738384,2021-03-14
35987141.8903695,2021-03-15
32895848.50410346,2021-03-16
34074429.72443515,2021-03-17
37683253.63245715,2021-03-18
38136845.45192047,2021-03-19
37525809.08823235,2021-03-20
38027123.874179006,2021-03-21
38899674.56666451,2021-03-22
38058705.75856666,2021-03-23
39859874.21162078,2021-03-24
37083596.04900259,2021-03-25
34651246.71735684,2021-03-26
37156774.514449626,2021-03-27
37485228.41940933,2021-03-28
35158437.34169645,2021-03-29
35106736.3374334,2021-03-30
34993758.10278664,2021-03-31
36176896.48260647,2021-04-01
34387927.98956897,2021-04-02
34541109.96395328,2021-04-03
31725759.150796995,2021-04-04
32019094.53514577,2021-04-05
29792172.191837434,2021-04-06
27804205.25230119,2021-04-07
26221833.018338867,2021-04-08
29795851.83425025,2021-04-09
27668571.14520308,2021-04-10
26486684.650763184,2021-04-11
27933801.45914834,2021-04-12
27213227.17320385,2021-04-13
27943448.921824064,2021-04-14
27640109.68217428,2021-04-15
31545849.365269847,2021-04-16
30662837.59183493,2021-04-17
29601677.192435823,2021-04-18
28076738.095013447,2021-04-19
26844642.90100172,2021-04-20
26224881.28918509,2021-04-21
25667401.846158776,2021-04-22
