MarketCap,Date
0.0,2020-08-19
0.0,2020-08-20
0.0,2020-08-21
0.0,2020-08-22
4028277492.3881054,2020-08-23
3630430965.6868463,2020-08-24
4162344881.7015166,2020-08-25
4910960800.05402,2020-08-26
5508438431.636099,2020-08-27
5147685413.841153,2020-08-28
5563188700.133332,2020-08-29
5580674883.763024,2020-08-30
5350103716.769489,2020-08-31
5712939724.608923,2020-09-01
5693335995.934683,2020-09-02
5597505846.232816,2020-09-03
5294708814.664548,2020-09-04
4675680671.656081,2020-09-05
3750820473.971468,2020-09-06
4394131227.7377405,2020-09-07
4190737575.784357,2020-09-08
3891004373.7933345,2020-09-09
4298181268.775718,2020-09-10
4177237545.060083,2020-09-11
4216287873.46031,2020-09-12
4663414090.094169,2020-09-13
4819470920.9595585,2020-09-14
4874640596.625649,2020-09-15
4673343463.456086,2020-09-16
4634502327.79378,2020-09-17
4871310608.622429,2020-09-18
4771593286.01857,2020-09-19
4511663057.978728,2020-09-20
4287331139.3953447,2020-09-21
3770969365.206551,2020-09-22
3807699809.7726593,2020-09-23
3701917991.0629163,2020-09-24
4024415210.879658,2020-09-25
4036996777.5289283,2020-09-26
3981431937.9363737,2020-09-27
3966805487.8693743,2020-09-28
4015168631.8723865,2020-09-29
4123709369.6045084,2020-09-30
3998481295.7904816,2020-10-01
3982054342.146103,2020-10-02
3786983100.945344,2020-10-03
3739978579.4404645,2020-10-04
3849818336.1017737,2020-10-05
3833319535.2399874,2020-10-06
3440251736.5558577,2020-10-07
3541978347.8554893,2020-10-08
3769762007.0828257,2020-10-09
3921415690.922872,2020-10-10
3919459351.7433486,2020-10-11
3916199449.3647904,2020-10-12
3977129133.2757235,2020-10-13
3915494879.7760305,2020-10-14
3867261708.4269414,2020-10-15
3777390476.4718733,2020-10-16
3609407515.0339217,2020-10-17
3658072954.9526196,2020-10-18
3790640346.1402893,2020-10-19
3671134189.284116,2020-10-20
3604225667.8517904,2020-10-21
3812512446.0483255,2020-10-22
3939180404.081174,2020-10-23
3933812312.373021,2020-10-24
4020658006.777102,2020-10-25
4012939180.8089256,2020-10-26
4329655077.1763115,2020-10-27
4340749573.937261,2020-10-28
4034473421.2102537,2020-10-29
3764515251.518611,2020-10-30
3791580626.3780184,2020-10-31
3874741303.6816278,2020-11-01
3895006456.472724,2020-11-02
3739887980.0737333,2020-11-03
3734301175.4767933,2020-11-04
3787360078.116946,2020-11-05
3937088642.1498547,2020-11-06
4258511485.891999,2020-11-07
3945482202.1835647,2020-11-08
4078246608.5763006,2020-11-09
4036915102.2553153,2020-11-10
4109275213.3344407,2020-11-11
4142055650.2154307,2020-11-12
4082668445.386233,2020-11-13
4230663243.511702,2020-11-14
4162232116.8495955,2020-11-15
4077484365.323717,2020-11-16
4179039016.9363775,2020-11-17
4503849621.370429,2020-11-18
4363793226.847716,2020-11-19
4437744294.637405,2020-11-20
4882026485.544076,2020-11-21
5380273377.455998,2020-11-22
5170209964.717677,2020-11-23
5467632721.652316,2020-11-24
5349446030.631042,2020-11-25
4944330443.97678,2020-11-26
4481218213.2427435,2020-11-27
4472460027.798345,2020-11-28
4574371937.667865,2020-11-29
4847631627.853293,2020-11-30
5021807204.881335,2020-12-01
4783025652.238981,2020-12-02
5133075936.979941,2020-12-03
5064584908.140408,2020-12-04
4723585460.440241,2020-12-05
4859029118.679096,2020-12-06
4812002430.024476,2020-12-07
4750708655.5933,2020-12-08
4473125093.332668,2020-12-09
4580216020.823783,2020-12-10
4520011663.465658,2020-12-11
4350296965.757761,2020-12-12
4455620171.257192,2020-12-13
4593849679.408428,2020-12-14
4612926971.9815445,2020-12-15
4983814223.593981,2020-12-16
5051770600.2730875,2020-12-17
5043374200.259078,2020-12-18
5047179446.47409,2020-12-19
5043012871.235929,2020-12-20
4884986668.975207,2020-12-21
4642851803.926471,2020-12-22
4875242737.61714,2020-12-23
4489530313.422168,2020-12-24
4859778621.300656,2020-12-25
4939071509.721283,2020-12-26
4920780281.244822,2020-12-27
4917775037.589005,2020-12-28
6274967873.493339,2020-12-29
7217589339.709585,2020-12-30
6890483558.510944,2020-12-31
8790589451.482008,2021-01-01
7876734640.506003,2021-01-02
8778072861.213175,2021-01-03
9839572847.117577,2021-01-04
8767297086.336569,2021-01-05
9268615029.823357,2021-01-06
9667925163.928446,2021-01-07
9154780364.803495,2021-01-08
8872846060.524126,2021-01-09
9332171957.95746,2021-01-10
8899676317.009953,2021-01-11
7889136044.384198,2021-01-12
7874265559.834409,2021-01-13
10463214371.418743,2021-01-14
13710583025.260971,2021-01-15
12518186422.369808,2021-01-16
17454759345.0311,2021-01-17
16170957365.959196,2021-01-18
15611727621.338995,2021-01-19
15867491203.42768,2021-01-20
17124488269.973804,2021-01-21
15578426592.67866,2021-01-22
16466661831.919771,2021-01-23
17702992560.13173,2021-01-24
17273184189.924995,2021-01-25
16515904649.551546,2021-01-26
16415459288.594057,2021-01-27
14798283723.454659,2021-01-28
16254766558.700006,2021-01-29
16183669590.285444,2021-01-30
15755706707.425257,2021-01-31
15447495133.606997,2021-02-01
15718566326.160374,2021-02-02
16703247515.16536,2021-02-03
19971174479.345352,2021-02-04
19067536675.01821,2021-02-05
20065986931.370617,2021-02-06
19582739051.288105,2021-02-07
18891743103.597805,2021-02-08
22114659632.659473,2021-02-09
22334799741.81557,2021-02-10
22734504386.84818,2021-02-11
24161179429.366028,2021-02-12
27616676384.90755,2021-02-13
27007038181.38601,2021-02-14
26227319235.22934,2021-02-15
26566488356.9671,2021-02-16
29114114011.07639,2021-02-17
30712299898.00881,2021-02-18
30015246212.949078,2021-02-19
33723084919.03054,2021-02-20
37257080664.757454,2021-02-21
37996210717.6472,2021-02-22
36345028065.35592,2021-02-23
33192737847.942608,2021-02-24
32697522066.641846,2021-02-25
30403400398.56049,2021-02-26
30323219597.905197,2021-02-27
32494177264.131943,2021-02-28
32724468747.04945,2021-03-01
34482548793.082504,2021-03-02
35162491056.98591,2021-03-03
36037615291.30907,2021-03-04
34325821408.80083,2021-03-05
32533163620.605686,2021-03-06
32513187620.90908,2021-03-07
34105986455.119774,2021-03-08
33921422032.115574,2021-03-09
37395351100.78027,2021-03-10
36853090170.43106,2021-03-11
35856583093.91823,2021-03-12
34769140591.6425,2021-03-13
36630956614.64997,2021-03-14
35929717095.64556,2021-03-15
33698594020.455296,2021-03-16
34537765726.02906,2021-03-17
35349519331.46919,2021-03-18
34684937913.02223,2021-03-19
37374066395.854706,2021-03-20
36835725243.02955,2021-03-21
35952735874.87629,2021-03-22
34774273754.16565,2021-03-23
33531597127.33813,2021-03-24
30045752287.980137,2021-03-25
29046963177.401062,2021-03-26
32342912958.142776,2021-03-27
31949432348.545704,2021-03-28
31468649102.246227,2021-03-29
33490535900.76816,2021-03-30
33200100559.216576,2021-03-31
36315780875.424095,2021-04-01
36943423386.29301,2021-04-02
40042895373.819046,2021-04-03
41035684386.907776,2021-04-04
43038662965.1209,2021-04-05
44120784681.118515,2021-04-06
42688387270.04445,2021-04-07
39229624713.84908,2021-04-08
40700735346.47808,2021-04-09
40088795175.58917,2021-04-10
40822769763.2672,2021-04-11
40683743856.07151,2021-04-12
39897746204.72769,2021-04-13
42419688929.988556,2021-04-14
41865671360.148796,2021-04-15
42864935181.02473,2021-04-16
40968120748.56171,2021-04-17
42045360704.400856,2021-04-18
36963739593.6074,2021-04-19
34547573875.09173,2021-04-20
35052437008.23122,2021-04-21
33656812078.590767,2021-04-22
