Open Time,Open,High,Low,Close
2021-07-05 02:00:00,0.12180000,0.14000000,0.11030000,0.11330000
2021-07-06 02:00:00,0.11330000,0.11680000,0.10520000,0.10530000
2021-07-07 02:00:00,0.10580000,0.10690000,0.09960000,0.10170000
2021-07-08 02:00:00,0.10340000,0.10460000,0.09510000,0.09790000
2021-07-09 02:00:00,0.09850000,0.10510000,0.09580000,0.09720000
2021-07-10 02:00:00,0.09700000,0.09880000,0.09470000,0.09580000
2021-07-11 02:00:00,0.09590000,0.09620000,0.09160000,0.09310000
2021-07-12 02:00:00,0.09370000,0.09590000,0.08870000,0.08900000
2021-07-13 02:00:00,0.08960000,0.09230000,0.08660000,0.08720000
2021-07-14 02:00:00,0.08690000,0.09120000,0.08450000,0.08710000
2021-07-15 02:00:00,0.08710000,0.10150000,0.07690000,0.07930000
2021-07-16 02:00:00,0.07990000,0.08260000,0.07630000,0.07940000
2021-07-17 02:00:00,0.07900000,0.08120000,0.07330000,0.07630000
2021-07-18 02:00:00,0.07550000,0.08150000,0.07340000,0.07730000
2021-07-19 02:00:00,0.07730000,0.08550000,0.07030000,0.07220000
2021-07-20 02:00:00,0.07230000,0.08030000,0.07060000,0.07520000
2021-07-21 02:00:00,0.07480000,0.07620000,0.06860000,0.07000000
2021-07-22 02:00:00,0.06990000,0.07410000,0.06820000,0.07210000
2021-07-23 02:00:00,0.07140000,0.08580000,0.07010000,0.07700000
2021-07-24 02:00:00,0.07590000,0.07700000,0.07110000,0.07330000
2021-07-25 02:00:00,0.07390000,0.08240000,0.07200000,0.07490000
2021-07-26 02:00:00,0.07330000,0.07490000,0.06860000,0.07240000
2021-07-27 02:00:00,0.07220000,0.07250000,0.06830000,0.06980000
2021-07-28 02:00:00,0.07040000,0.07040000,0.06610000,0.06670000
2021-07-29 02:00:00,0.06670000,0.06850000,0.06440000,0.06610000
2021-07-30 02:00:00,0.06560000,0.06840000,0.06390000,0.06560000
2021-07-31 02:00:00,0.06670000,0.07020000,0.06460000,0.06790000
2021-08-01 02:00:00,0.06730000,0.07380000,0.06550000,0.06720000
2021-08-02 02:00:00,0.06710000,0.07090000,0.06560000,0.06670000
2021-08-03 02:00:00,0.06580000,0.06740000,0.06420000,0.06420000
2021-08-04 02:00:00,0.06450000,0.06590000,0.06310000,0.06490000
2021-08-05 02:00:00,0.06520000,0.07150000,0.06400000,0.06400000
2021-08-06 02:00:00,0.06370000,0.06730000,0.06330000,0.06540000
2021-08-07 02:00:00,0.06490000,0.06710000,0.06240000,0.06550000
2021-08-08 02:00:00,0.06520000,0.09750000,0.06520000,0.08010000
2021-08-09 02:00:00,0.08080000,0.08200000,0.07220000,0.07680000
2021-08-10 02:00:00,0.07610000,0.07780000,0.07000000,0.07020000
2021-08-11 02:00:00,0.07000000,0.07070000,0.06710000,0.06920000
2021-08-12 02:00:00,0.06920000,0.07030000,0.06500000,0.06740000
2021-08-13 02:00:00,0.06580000,0.06790000,0.06460000,0.06630000
2021-08-14 02:00:00,0.06630000,0.06800000,0.06430000,0.06450000
2021-08-15 02:00:00,0.06520000,0.06630000,0.06390000,0.06460000
2021-08-16 02:00:00,0.06410000,0.06670000,0.06230000,0.06330000
2021-08-17 02:00:00,0.06320000,0.07860000,0.06320000,0.07340000
2021-08-18 02:00:00,0.07480000,0.07500000,0.06880000,0.07070000
2021-08-19 02:00:00,0.07070000,0.07070000,0.06390000,0.06390000
2021-08-20 02:00:00,0.06390000,0.06900000,0.06280000,0.06290000
