Open Time,Open,High,Low,Close
2021-06-24 02:00:00,0.00304700,0.00550000,0.00304700,0.00328600
2021-06-25 02:00:00,0.00331300,0.00353400,0.00319800,0.00329600
2021-06-26 02:00:00,0.00329000,0.00342400,0.00325000,0.00334100
2021-06-27 02:00:00,0.00333900,0.00360000,0.00331500,0.00342000
2021-06-28 02:00:00,0.00340200,0.00353800,0.00329900,0.00345700
2021-06-29 02:00:00,0.00346300,0.00355800,0.00330200,0.00342800
2021-06-30 02:00:00,0.00344500,0.00347200,0.00326400,0.00337400
2021-07-01 02:00:00,0.00338300,0.00348000,0.00333300,0.00339600
2021-07-02 02:00:00,0.00339700,0.00359000,0.00330900,0.00340500
2021-07-03 02:00:00,0.00340500,0.00359000,0.00333600,0.00338100
2021-07-04 02:00:00,0.00339600,0.00349300,0.00326600,0.00330800
2021-07-05 02:00:00,0.00332200,0.00360000,0.00331600,0.00338600
2021-07-06 02:00:00,0.00336800,0.00342000,0.00315900,0.00319300
2021-07-07 02:00:00,0.00320600,0.00323900,0.00301000,0.00305200
2021-07-08 02:00:00,0.00308000,0.00310300,0.00298600,0.00303300
2021-07-09 02:00:00,0.00304100,0.00332600,0.00298600,0.00302700
2021-07-10 02:00:00,0.00302700,0.00307900,0.00295500,0.00301500
2021-07-11 02:00:00,0.00301600,0.00306700,0.00296000,0.00305400
2021-07-12 02:00:00,0.00304000,0.00308300,0.00290400,0.00298900
2021-07-13 02:00:00,0.00298800,0.00301900,0.00292000,0.00296600
2021-07-14 02:00:00,0.00297200,0.00309900,0.00291800,0.00298500
2021-07-15 02:00:00,0.00298500,0.00303600,0.00280000,0.00286500
2021-07-16 02:00:00,0.00286600,0.00295300,0.00282600,0.00289200
2021-07-17 02:00:00,0.00289200,0.00305400,0.00287300,0.00295300
2021-07-18 02:00:00,0.00296100,0.00304900,0.00294000,0.00298800
2021-07-19 02:00:00,0.00301000,0.00329800,0.00298200,0.00325400
2021-07-20 02:00:00,0.00328100,0.00499100,0.00317000,0.00334100
2021-07-21 02:00:00,0.00334300,0.00344700,0.00317200,0.00320100
2021-07-22 02:00:00,0.00322900,0.00326900,0.00314500,0.00321300
2021-07-23 02:00:00,0.00321300,0.00350900,0.00319900,0.00325100
2021-07-24 02:00:00,0.00326300,0.00345700,0.00315300,0.00328200
2021-07-25 02:00:00,0.00328500,0.00331600,0.00323900,0.00328500
2021-07-26 02:00:00,0.00327400,0.00338800,0.00314900,0.00332400
2021-07-27 02:00:00,0.00328600,0.00331500,0.00313200,0.00319500
2021-07-28 02:00:00,0.00321400,0.00334400,0.00317900,0.00321000
2021-07-29 02:00:00,0.00322700,0.00345400,0.00318800,0.00321900
2021-07-30 02:00:00,0.00325200,0.00332700,0.00320000,0.00323900
2021-07-31 02:00:00,0.00323900,0.00327900,0.00310200,0.00316800
2021-08-01 02:00:00,0.00318800,0.00319700,0.00304600,0.00305000
2021-08-02 02:00:00,0.00304200,0.00322500,0.00284400,0.00311300
2021-08-03 02:00:00,0.00311300,0.00316700,0.00307900,0.00312600
2021-08-04 02:00:00,0.00313900,0.00325400,0.00310800,0.00321800
2021-08-05 02:00:00,0.00322400,0.00329600,0.00313400,0.00320600
2021-08-06 02:00:00,0.00320700,0.00353700,0.00317100,0.00348000
