Open Time,Open,High,Low,Close
2021-02-25 01:00:00,0.00049060,0.00128000,0.00049060,0.00053000
2021-02-26 01:00:00,0.00053000,0.00064350,0.00048600,0.00054770
2021-02-27 01:00:00,0.00054630,0.00056900,0.00049130,0.00051030
2021-02-28 01:00:00,0.00051320,0.00052500,0.00038540,0.00042950
2021-03-01 01:00:00,0.00042940,0.00046510,0.00038200,0.00040210
2021-03-02 01:00:00,0.00040210,0.00054550,0.00038610,0.00042680
2021-03-03 01:00:00,0.00042650,0.00043420,0.00039250,0.00042020
2021-03-04 01:00:00,0.00042330,0.00054900,0.00040340,0.00046870
2021-03-05 01:00:00,0.00046880,0.00061010,0.00042720,0.00054820
2021-03-06 01:00:00,0.00055130,0.00055850,0.00048360,0.00049900
2021-03-07 01:00:00,0.00049800,0.00052860,0.00045990,0.00048990
2021-03-08 01:00:00,0.00048990,0.00050360,0.00044310,0.00045510
2021-03-09 01:00:00,0.00045510,0.00049860,0.00043280,0.00044130
2021-03-10 01:00:00,0.00044430,0.00045300,0.00038210,0.00039110
2021-03-11 01:00:00,0.00039100,0.00041760,0.00035700,0.00037110
2021-03-12 01:00:00,0.00037150,0.00051540,0.00036990,0.00044300
2021-03-13 01:00:00,0.00044180,0.00049600,0.00038880,0.00040140
2021-03-14 01:00:00,0.00040140,0.00045810,0.00039810,0.00042250
2021-03-15 01:00:00,0.00042250,0.00046940,0.00040080,0.00041860
2021-03-16 01:00:00,0.00041860,0.00044830,0.00039460,0.00040950
2021-03-17 01:00:00,0.00040960,0.00049990,0.00039100,0.00046770
2021-03-18 01:00:00,0.00046770,0.00073760,0.00046690,0.00058500
2021-03-19 01:00:00,0.00058500,0.00072000,0.00047770,0.00063660
2021-03-20 01:00:00,0.00063660,0.00064060,0.00055020,0.00057320
2021-03-21 01:00:00,0.00057320,0.00064270,0.00053460,0.00058700
2021-03-22 01:00:00,0.00058450,0.00068440,0.00057430,0.00063880
2021-03-23 01:00:00,0.00063880,0.00063880,0.00055730,0.00056250
2021-03-24 01:00:00,0.00056320,0.00061080,0.00052210,0.00054430
2021-03-25 01:00:00,0.00054430,0.00054490,0.00050010,0.00052280
2021-03-26 01:00:00,0.00052230,0.00055940,0.00051740,0.00053530
2021-03-27 01:00:00,0.00053530,0.00056760,0.00052660,0.00054360
2021-03-28 01:00:00,0.00054350,0.00063130,0.00054000,0.00060800
2021-03-29 02:00:00,0.00060800,0.00067500,0.00059600,0.00060880
2021-03-30 02:00:00,0.00060880,0.00066000,0.00060000,0.00065260
2021-03-31 02:00:00,0.00065600,0.00070000,0.00062900,0.00068400
2021-04-01 02:00:00,0.00068590,0.00074240,0.00063600,0.00064510
2021-04-02 02:00:00,0.00064810,0.00067980,0.00060770,0.00061840
2021-04-03 02:00:00,0.00061840,0.00062150,0.00054410,0.00056110
2021-04-04 02:00:00,0.00056210,0.00064950,0.00055950,0.00062870
2021-04-05 02:00:00,0.00062860,0.00074000,0.00058650,0.00068050
2021-04-06 02:00:00,0.00067630,0.00094890,0.00064260,0.00086190
2021-04-07 02:00:00,0.00086190,0.00094890,0.00069620,0.00083970
2021-04-08 02:00:00,0.00083780,0.00103800,0.00081180,0.00103650
2021-04-09 02:00:00,0.00103240,0.00118200,0.00099960,0.00101330
2021-04-10 02:00:00,0.00101830,0.00103980,0.00092180,0.00094710
2021-04-11 02:00:00,0.00094990,0.00110000,0.00090860,0.00108360
2021-04-12 02:00:00,0.00108240,0.00118200,0.00097040,0.00100770
2021-04-13 02:00:00,0.00100400,0.00100720,0.00088500,0.00090290
2021-04-14 02:00:00,0.00090200,0.00093140,0.00079710,0.00085080
2021-04-15 02:00:00,0.00085080,0.00089020,0.00079280,0.00087660
2021-04-16 02:00:00,0.00087620,0.00087930,0.00077900,0.00082060
2021-04-17 02:00:00,0.00081440,0.00084400,0.00076440,0.00082160
2021-04-18 02:00:00,0.00082680,0.00082890,0.00070280,0.00075360
2021-04-19 02:00:00,0.00076060,0.00078100,0.00068110,0.00069870
2021-04-20 02:00:00,0.00069220,0.00076560,0.00065000,0.00075100
2021-04-21 02:00:00,0.00074740,0.00082500,0.00071970,0.00075720
2021-04-22 02:00:00,0.00075670,0.00078070,0.00068310,0.00069550
2021-04-23 02:00:00,0.00069040,0.00070010,0.00060900,0.00067390
2021-04-24 02:00:00,0.00067360,0.00070040,0.00060710,0.00062050
2021-04-25 02:00:00,0.00061910,0.00079360,0.00061320,0.00075260
2021-04-26 02:00:00,0.00074760,0.00080480,0.00071450,0.00075820
2021-04-27 02:00:00,0.00075330,0.00083510,0.00073000,0.00080930
2021-04-28 02:00:00,0.00080950,0.00089910,0.00076440,0.00086990
2021-04-29 02:00:00,0.00086970,0.00095000,0.00082420,0.00092930
2021-04-30 02:00:00,0.00092870,0.00101540,0.00088670,0.00091830
2021-05-01 02:00:00,0.00092380,0.00101880,0.00086600,0.00087780
2021-05-02 02:00:00,0.00087770,0.00105960,0.00082130,0.00095560
2021-05-03 02:00:00,0.00095800,0.00098000,0.00089860,0.00090210
2021-05-04 02:00:00,0.00090120,0.00090730,0.00080460,0.00082710
2021-05-05 02:00:00,0.00083490,0.00099490,0.00082100,0.00089190
2021-05-06 02:00:00,0.00089200,0.00091410,0.00084340,0.00085340
