Open Time,Open,High,Low,Close
2023-12-27 01:00:00,0.02001000,1.50000000,0.02001000,1.15449000
2023-12-28 01:00:00,1.14338000,1.14958000,0.87568000,0.91066000
2023-12-29 01:00:00,0.90227000,1.11684000,0.88281000,0.99628000
2023-12-30 01:00:00,0.99600000,1.07497000,0.95955000,0.98778000
2023-12-31 01:00:00,0.99200000,1.14332000,0.86555000,0.89006000
2024-01-01 01:00:00,0.90672000,0.91567000,0.78000000,0.82149000
2024-01-02 01:00:00,0.81801000,0.89400000,0.78385000,0.83748000
2024-01-03 01:00:00,0.83200000,0.86789000,0.56588000,0.64926000
2024-01-04 01:00:00,0.64917000,0.68400000,0.60343000,0.65215000
2024-01-05 01:00:00,0.65749000,0.67993000,0.57406000,0.62197000
2024-01-06 01:00:00,0.61692000,0.66498000,0.56239000,0.61334000
2024-01-07 01:00:00,0.61313000,0.68042000,0.58360000,0.60307000
2024-01-08 01:00:00,0.59818000,0.59936000,0.51036000,0.59296000
2024-01-09 01:00:00,0.58721000,0.60000000,0.49841000,0.53924000
2024-01-10 01:00:00,0.55000000,0.58342000,0.48825000,0.56895000
2024-01-11 01:00:00,0.57050000,0.65100000,0.52552000,0.63071000
2024-01-12 01:00:00,0.62845000,0.68000000,0.56587000,0.60925000
2024-01-13 01:00:00,0.61200000,0.63751000,0.58000000,0.62713000
2024-01-14 01:00:00,0.63241000,0.72000000,0.60936000,0.67391000
2024-01-15 01:00:00,0.67808000,0.78760000,0.67027000,0.77666000
2024-01-16 01:00:00,0.77494000,0.77809000,0.68438000,0.70591000
2024-01-17 01:00:00,0.71239000,0.72597000,0.64415000,0.66156000
2024-01-18 01:00:00,0.65619000,0.66565000,0.57290000,0.57564000
2024-01-19 01:00:00,0.57290000,0.58475000,0.50658000,0.54425000
2024-01-20 01:00:00,0.53897000,0.59458000,0.53897000,0.56807000
2024-01-21 01:00:00,0.56587000,0.58475000,0.54659000,0.54697000
