Open Time,Open,High,Low,Close
2024-02-06 01:00:00,6.12000000,193.72000000,6.12000000,150.84000000
2024-02-07 01:00:00,150.88000000,195.57000000,147.15000000,175.42000000
2024-02-08 01:00:00,175.32000000,256.65000000,174.58000000,223.44000000
2024-02-09 01:00:00,223.03000000,254.00000000,211.10000000,225.61000000
2024-02-10 01:00:00,225.82000000,238.00000000,218.18000000,229.65000000
2024-02-11 01:00:00,229.74000000,241.61000000,217.61000000,219.11000000
2024-02-12 01:00:00,219.39000000,228.80000000,211.47000000,220.22000000
2024-02-13 01:00:00,220.28000000,231.00000000,213.78000000,216.31000000
2024-02-14 01:00:00,216.33000000,269.16000000,214.97000000,255.28000000
2024-02-15 01:00:00,255.41000000,263.47000000,237.51000000,240.58000000
2024-02-16 01:00:00,240.87000000,250.00000000,230.88000000,237.36000000
2024-02-17 01:00:00,237.27000000,240.00000000,220.00000000,231.48000000
2024-02-18 01:00:00,231.56000000,245.00000000,224.85000000,230.00000000
2024-02-19 01:00:00,230.16000000,246.85000000,229.35000000,237.04000000
2024-02-20 01:00:00,237.50000000,239.94000000,213.77000000,226.88000000
2024-02-21 01:00:00,226.88000000,235.56000000,212.60000000,226.20000000
2024-02-22 01:00:00,226.31000000,234.81000000,217.00000000,223.94000000
2024-02-23 01:00:00,224.04000000,227.43000000,194.26000000,198.11000000
2024-02-24 01:00:00,198.06000000,204.00000000,186.96000000,199.51000000
2024-02-25 01:00:00,198.81000000,205.44000000,196.10000000,202.00000000
2024-02-26 01:00:00,202.47000000,203.79000000,191.54000000,196.01000000
2024-02-27 01:00:00,196.25000000,209.20000000,191.31000000,194.06000000
2024-02-28 01:00:00,194.22000000,200.38000000,158.91000000,185.86000000
2024-02-29 01:00:00,185.52000000,192.57000000,172.54000000,177.40000000
2024-03-01 01:00:00,177.40000000,186.30000000,177.40000000,184.39000000
2024-03-02 01:00:00,184.60000000,197.39000000,180.00000000,196.33000000
2024-03-03 01:00:00,196.48000000,201.60000000,168.11000000,186.10000000
2024-03-04 01:00:00,186.20000000,199.80000000,180.00000000,184.53000000
2024-03-05 01:00:00,184.02000000,195.70000000,170.50000000,187.94000000
2024-03-06 01:00:00,188.87000000,214.69000000,184.93000000,214.67000000
2024-03-07 01:00:00,214.41000000,226.41000000,201.61000000,224.08000000
2024-03-08 01:00:00,223.59000000,226.00000000,199.00000000,210.39000000
2024-03-09 01:00:00,210.39000000,227.00000000,208.70000000,216.93000000
2024-03-10 01:00:00,217.14000000,252.46000000,214.85000000,245.18000000
2024-03-11 01:00:00,244.72000000,248.46000000,233.04000000,239.65000000
2024-03-12 01:00:00,240.54000000,262.34000000,222.83000000,239.84000000
2024-03-13 01:00:00,239.77000000,245.56000000,222.44000000,227.67000000
2024-03-14 01:00:00,227.14000000,228.47000000,201.07000000,215.59000000
2024-03-15 01:00:00,216.06000000,217.79000000,187.18000000,204.55000000
2024-03-16 01:00:00,205.07000000,215.65000000,189.59000000,198.42000000
2024-03-17 01:00:00,198.04000000,208.78000000,191.00000000,203.96000000
2024-03-18 01:00:00,203.22000000,205.43000000,186.30000000,187.66000000
2024-03-19 01:00:00,187.85000000,194.95000000,167.68000000,182.33000000
2024-03-20 01:00:00,182.32000000,193.88000000,170.89000000,192.89000000
2024-03-21 01:00:00,192.90000000,213.32000000,190.00000000,197.47000000
2024-03-22 01:00:00,198.21000000,199.94000000,178.36000000,181.83000000
2024-03-23 01:00:00,181.83000000,186.28000000,176.85000000,179.86000000
2024-03-24 01:00:00,180.12000000,185.10000000,177.53000000,183.66000000
2024-03-25 01:00:00,183.91000000,195.20000000,182.37000000,193.00000000
2024-03-26 01:00:00,193.09000000,199.64000000,184.01000000,189.00000000
2024-03-27 01:00:00,189.34000000,200.37000000,183.00000000,198.74000000
2024-03-28 01:00:00,199.11000000,221.52000000,198.03000000,210.37000000
2024-03-29 01:00:00,209.82000000,209.93000000,200.56000000,205.29000000
