Open Time,Open,High,Low,Close
2021-04-16 02:00:00,0.14380000,0.20650000,0.10000000,0.19660000
2021-04-17 02:00:00,0.19650000,0.23300000,0.17980000,0.19120000
2021-04-18 02:00:00,0.19100000,0.21650000,0.15420000,0.21320000
2021-04-19 02:00:00,0.21280000,0.22620000,0.18000000,0.19060000
2021-04-20 02:00:00,0.19060000,0.22200000,0.17110000,0.20930000
2021-04-21 02:00:00,0.20950000,0.21250000,0.18500000,0.18820000
2021-04-22 02:00:00,0.18860000,0.19600000,0.14500000,0.15850000
2021-04-23 02:00:00,0.15840000,0.17500000,0.11030000,0.16810000
2021-04-24 02:00:00,0.16810000,0.17220000,0.14610000,0.14880000
2021-04-25 02:00:00,0.14890000,0.15720000,0.12870000,0.13990000
2021-04-26 02:00:00,0.13970000,0.16500000,0.13690000,0.15610000
2021-04-27 02:00:00,0.15620000,0.18520000,0.15340000,0.17240000
2021-04-28 02:00:00,0.17200000,0.17790000,0.15520000,0.16380000
2021-04-29 02:00:00,0.16390000,0.16560000,0.15000000,0.15780000
2021-04-30 02:00:00,0.15830000,0.16950000,0.15420000,0.16730000
2021-05-01 02:00:00,0.16730000,0.17340000,0.15940000,0.16970000
2021-05-02 02:00:00,0.16980000,0.18780000,0.16440000,0.17890000
2021-05-03 02:00:00,0.17890000,0.18480000,0.16950000,0.17510000
2021-05-04 02:00:00,0.17510000,0.17550000,0.15300000,0.15670000
2021-05-05 02:00:00,0.15650000,0.17380000,0.15530000,0.17250000
2021-05-06 02:00:00,0.17250000,0.18570000,0.16710000,0.17900000
2021-05-07 02:00:00,0.17900000,0.20810000,0.17710000,0.19020000
2021-05-08 02:00:00,0.19000000,0.19550000,0.18090000,0.18420000
2021-05-09 02:00:00,0.18420000,0.19610000,0.17220000,0.19270000
2021-05-10 02:00:00,0.19270000,0.19730000,0.15600000,0.16800000
2021-05-11 02:00:00,0.16780000,0.17630000,0.16140000,0.17600000
2021-05-12 02:00:00,0.17590000,0.17750000,0.13500000,0.13910000
2021-05-13 02:00:00,0.13900000,0.15970000,0.13000000,0.15150000
2021-05-14 02:00:00,0.15150000,0.16000000,0.14720000,0.15450000
2021-05-15 02:00:00,0.15420000,0.15530000,0.14050000,0.14260000
2021-05-16 02:00:00,0.14270000,0.15910000,0.13010000,0.14520000
2021-05-17 02:00:00,0.14560000,0.14700000,0.12000000,0.13010000
2021-05-18 02:00:00,0.13020000,0.14120000,0.12870000,0.13310000
2021-05-19 02:00:00,0.13310000,0.13500000,0.05000000,0.08700000
2021-05-20 02:00:00,0.08720000,0.12110000,0.07440000,0.10750000
2021-05-21 02:00:00,0.10760000,0.11420000,0.07160000,0.08970000
2021-05-22 02:00:00,0.08970000,0.09230000,0.07680000,0.08220000
2021-05-23 02:00:00,0.08200000,0.08710000,0.05400000,0.07100000
