Open Time,Open,High,Low,Close
2022-01-21 01:00:00,1147.00000000,1147.00000000,929.00000000,1017.00000000
2022-01-22 01:00:00,1025.00000000,1047.00000000,789.00000000,883.00000000
2022-01-23 01:00:00,917.00000000,979.00000000,844.00000000,917.00000000
2022-01-24 01:00:00,893.00000000,893.00000000,729.00000000,847.00000000
2022-01-25 01:00:00,847.00000000,1012.00000000,784.00000000,956.00000000
2022-01-26 01:00:00,954.00000000,1027.00000000,857.00000000,895.00000000
2022-01-27 01:00:00,899.00000000,918.00000000,778.00000000,826.00000000
2022-01-28 01:00:00,822.00000000,852.00000000,784.00000000,839.00000000
2022-01-29 01:00:00,839.00000000,887.00000000,831.00000000,864.00000000
2022-01-30 01:00:00,864.00000000,874.00000000,802.00000000,809.00000000
2022-01-31 01:00:00,810.00000000,880.00000000,783.00000000,860.00000000
2022-02-01 01:00:00,860.00000000,888.00000000,840.00000000,862.00000000
2022-02-02 01:00:00,864.00000000,910.00000000,830.00000000,830.00000000
2022-02-03 01:00:00,830.00000000,844.00000000,801.00000000,840.00000000
2022-02-04 01:00:00,834.00000000,993.00000000,820.00000000,983.00000000
2022-02-05 01:00:00,978.00000000,1025.00000000,957.00000000,971.00000000
2022-02-06 01:00:00,972.00000000,1055.00000000,970.00000000,1025.00000000
2022-02-07 01:00:00,1018.00000000,1066.00000000,989.00000000,1018.00000000
2022-02-08 01:00:00,1017.00000000,1038.00000000,916.00000000,967.00000000
2022-02-09 01:00:00,961.00000000,988.00000000,908.00000000,972.00000000
2022-02-10 01:00:00,964.00000000,964.00000000,877.00000000,884.00000000
2022-02-11 01:00:00,877.00000000,927.00000000,820.00000000,828.00000000
2022-02-12 01:00:00,828.00000000,863.00000000,801.00000000,825.00000000
2022-02-13 01:00:00,824.00000000,838.00000000,780.00000000,800.00000000
2022-02-14 01:00:00,790.00000000,814.00000000,774.00000000,803.00000000
2022-02-15 01:00:00,810.00000000,871.00000000,796.00000000,867.00000000
2022-02-16 01:00:00,863.00000000,863.00000000,816.00000000,840.00000000
2022-02-17 01:00:00,836.00000000,891.00000000,795.00000000,795.00000000
2022-02-18 01:00:00,791.00000000,830.00000000,778.00000000,793.00000000
2022-02-19 01:00:00,794.00000000,813.00000000,763.00000000,784.00000000
2022-02-20 01:00:00,776.00000000,776.00000000,705.00000000,725.00000000
2022-02-21 01:00:00,725.00000000,774.00000000,684.00000000,688.00000000
2022-02-22 01:00:00,687.00000000,710.00000000,661.00000000,698.00000000
2022-02-23 01:00:00,702.00000000,768.00000000,694.00000000,695.00000000
2022-02-24 01:00:00,694.00000000,760.00000000,625.00000000,711.00000000
2022-02-25 01:00:00,728.00000000,750.00000000,686.00000000,743.00000000
2022-02-26 01:00:00,739.00000000,779.00000000,738.00000000,758.00000000
2022-02-27 01:00:00,773.00000000,785.00000000,725.00000000,774.00000000
2022-02-28 01:00:00,773.00000000,934.00000000,739.00000000,934.00000000
2022-03-01 01:00:00,933.00000000,1200.00000000,886.00000000,1147.00000000
2022-03-02 01:00:00,1146.00000000,1171.00000000,1077.00000000,1133.00000000
2022-03-03 01:00:00,1133.00000000,1289.00000000,1086.00000000,1215.00000000
2022-03-04 01:00:00,1198.00000000,1322.00000000,1104.00000000,1150.00000000
2022-03-05 01:00:00,1144.00000000,1173.00000000,1073.00000000,1109.00000000
2022-03-06 01:00:00,1125.00000000,1221.00000000,1091.00000000,1164.00000000
2022-03-07 01:00:00,1147.00000000,1307.00000000,1051.00000000,1208.00000000
2022-03-08 01:00:00,1196.00000000,1257.00000000,1146.00000000,1205.00000000
